id_registro,id_inmueble,anio_mes_dd,consumo_kwh_mes,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,perfil_calculado
REG-01541,VIV-01541,2026-07-01,393.24,294.93,1105.99,PEN,Ineficiente
REG-01542,VIV-01542,2026-07-01,400.5,300.38,5557.03,MXN,Ineficiente
REG-01543,VIV-01543,2026-07-01,441.72,331.29,1358289.0,COP,Ineficiente
REG-01544,VIV-01544,2026-07-01,346.39,259.79,1415.86,BRL,Moderado
REG-01545,VIV-01545,2026-07-01,245.74,184.31,691.16,PEN,Eficiente
REG-01546,VIV-01546,2026-07-01,288.76,216.57,205741.5,ARS,Moderado
REG-01547,VIV-01547,2026-07-01,235.62,176.72,167884.0,ARS,Eficiente
REG-01548,VIV-01548,2026-07-01,376.32,282.24,1538.21,BRL,Ineficiente
REG-01549,VIV-01549,2026-07-01,384.48,288.36,1571.56,BRL,Ineficiente
REG-01550,VIV-01550,2026-07-01,241.06,180.8,3344.8,MXN,Eficiente
REG-01551,COM-01551,2026-07-01,2185.29,1638.97,6146.14,PEN,Ineficiente
REG-01552,VIV-01552,2026-07-01,265.61,199.21,747.04,PEN,Eficiente
REG-01553,VIV-01553,2026-07-01,370.98,278.24,1043.4,PEN,Ineficiente
REG-01554,VIV-01554,2026-07-01,395.89,296.92,1618.21,BRL,Ineficiente
REG-01555,COM-01555,2026-07-01,2212.7,1659.52,6223.2,PEN,Moderado
REG-01556,VIV-01556,2026-07-01,307.5,230.62,4266.47,MXN,Moderado
REG-01557,VIV-01557,2026-07-01,328.73,246.55,226826.0,CLP,Moderado
REG-01558,VIV-01558,2026-07-01,270.72,203.04,3756.24,MXN,Eficiente
REG-01559,VIV-01559,2026-07-01,266.98,200.24,750.9,PEN,Eficiente
REG-01560,VIV-01560,2026-07-01,378.86,284.14,1164974.0,COP,Ineficiente
REG-01561,VIV-01561,2026-07-01,237.33,178.0,729800.0,COP,Eficiente
REG-01562,VIV-01562,2026-07-01,363.42,272.56,250755.2,CLP,Moderado
REG-01563,COM-01563,2026-07-01,1039.3,779.47,2923.01,PEN,Eficiente
REG-01564,VIV-01564,2026-07-01,254.81,191.11,1041.55,BRL,Eficiente
REG-01565,VIV-01565,2026-07-01,387.31,290.48,275956.0,ARS,Ineficiente
REG-01566,COM-01566,2026-07-01,2211.83,1658.87,30689.09,MXN,Moderado
REG-01567,COM-01567,2026-07-01,2172.35,1629.26,6109.73,PEN,Ineficiente
REG-01568,COM-01568,2026-07-01,1580.09,1185.07,1090264.4,CLP,Ineficiente
REG-01569,VIV-01569,2026-07-01,265.46,199.09,3683.16,MXN,Eficiente
REG-01570,COM-01570,2026-07-01,2247.55,1685.66,1601377.0,ARS,Moderado
REG-01571,VIV-01571,2026-07-01,425.77,319.33,1740.35,BRL,Ineficiente
REG-01572,COM-01572,2026-07-01,2017.85,1513.39,1392318.8,CLP,Moderado
REG-01573,COM-01573,2026-07-01,2372.85,1779.64,7296524.0,COP,Ineficiente
REG-01574,COM-01574,2026-07-01,1829.93,1372.45,5627045.0,COP,Moderado
REG-01575,COM-01575,2026-07-01,972.79,729.59,2735.96,PEN,Eficiente
REG-01576,VIV-01576,2026-07-01,292.96,219.72,1197.47,BRL,Moderado
REG-01577,COM-01577,2026-07-01,2378.44,1783.83,1641123.6,CLP,Ineficiente
REG-01578,COM-01578,2026-07-01,1763.85,1322.89,5423849.0,COP,Eficiente
REG-01579,VIV-01579,2026-07-01,328.46,246.34,923.77,PEN,Moderado
REG-01580,COM-01580,2026-07-01,1015.56,761.67,700736.4,CLP,Ineficiente
REG-01581,VIV-01581,2026-07-01,251.49,188.62,1027.98,BRL,Eficiente
REG-01582,COM-01582,2026-07-01,2789.41,2092.06,7845.22,PEN,Moderado
REG-01583,COM-01583,2026-07-01,1776.03,1332.02,1225458.4,CLP,Ineficiente
REG-01584,COM-01584,2026-07-01,2248.2,1686.15,6913215.0,COP,Moderado
REG-01585,VIV-01585,2026-07-01,353.57,265.18,243965.6,CLP,Moderado
REG-01586,COM-01586,2026-07-01,2324.57,1743.43,1603955.6,CLP,Moderado
REG-01587,VIV-01587,2026-07-01,262.44,196.83,186988.5,ARS,Eficiente
REG-01588,COM-01588,2026-07-01,1986.7,1490.03,1370827.6,CLP,Moderado
REG-01589,VIV-01589,2026-07-01,402.59,301.94,1645.57,BRL,Ineficiente
REG-01590,VIV-01590,2026-07-01,297.13,222.85,835.69,PEN,Moderado
REG-01591,COM-01591,2026-07-01,3278.17,2458.63,45484.65,MXN,Ineficiente
REG-01592,VIV-01592,2026-07-01,248.49,186.37,764117.0,COP,Eficiente
REG-01593,VIV-01593,2026-07-01,216.05,162.04,2997.74,MXN,Eficiente
REG-01594,VIV-01594,2026-07-01,353.33,265.0,251750.0,ARS,Moderado
REG-01595,VIV-01595,2026-07-01,269.21,201.91,757.16,PEN,Eficiente
REG-01596,COM-01596,2026-07-01,2161.4,1621.05,1539997.5,ARS,Ineficiente
REG-01597,VIV-01597,2026-07-01,368.41,276.31,5111.73,MXN,Moderado
REG-01598,COM-01598,2026-07-01,2786.85,2090.14,8569574.0,COP,Moderado
REG-01599,VIV-01599,2026-07-01,293.85,220.39,4077.21,MXN,Moderado
REG-01600,VIV-01600,2026-07-01,390.76,293.07,1201587.0,COP,Ineficiente
REG-01601,VIV-01601,2026-07-01,279.71,209.78,860098.0,COP,Moderado
REG-01602,VIV-01602,2026-07-01,388.28,291.21,1193961.0,COP,Ineficiente
REG-01603,VIV-01603,2026-07-01,234.0,175.5,3246.75,MXN,Eficiente
REG-01604,VIV-01604,2026-07-01,371.81,278.86,264917.0,ARS,Ineficiente
REG-01605,VIV-01605,2026-07-01,356.49,267.37,1457.17,BRL,Moderado
REG-01606,COM-01606,2026-07-01,1937.66,1453.25,1336990.0,CLP,Eficiente
REG-01607,COM-01607,2026-07-01,935.65,701.74,12982.19,MXN,Eficiente
REG-01608,VIV-01608,2026-07-01,377.22,282.92,1159972.0,COP,Ineficiente
REG-01609,COM-01609,2026-07-01,1494.29,1120.72,4594952.0,COP,Ineficiente
REG-01610,VIV-01610,2026-07-01,366.05,274.54,1496.24,BRL,Moderado
REG-01611,VIV-01611,2026-07-01,250.7,188.02,178619.0,ARS,Eficiente
REG-01612,VIV-01612,2026-07-01,387.97,290.98,276431.0,ARS,Ineficiente
REG-01613,VIV-01613,2026-07-01,278.37,208.78,855998.0,COP,Moderado
REG-01614,VIV-01614,2026-07-01,308.62,231.47,868.01,PEN,Moderado
REG-01615,COM-01615,2026-07-01,2194.83,1646.12,8971.35,BRL,Moderado
REG-01616,VIV-01616,2026-07-01,426.97,320.23,1200.86,PEN,Ineficiente
REG-01617,VIV-01617,2026-07-01,258.36,193.77,1056.05,BRL,Eficiente
REG-01618,VIV-01618,2026-07-01,363.6,272.7,1022.62,PEN,Moderado
REG-01619,VIV-01619,2026-07-01,375.93,281.95,5216.07,MXN,Ineficiente
REG-01620,VIV-01620,2026-07-01,279.02,209.26,192519.2,CLP,Moderado
REG-01621,VIV-01621,2026-07-01,213.74,160.31,2965.74,MXN,Eficiente
REG-01622,VIV-01622,2026-07-01,429.58,322.19,5960.52,MXN,Ineficiente
REG-01623,VIV-01623,2026-07-01,341.46,256.09,235602.8,CLP,Moderado
REG-01624,VIV-01624,2026-07-01,374.72,281.04,266988.0,ARS,Ineficiente
REG-01625,COM-01625,2026-07-01,1011.09,758.32,14028.92,MXN,Eficiente
REG-01626,VIV-01626,2026-07-01,313.35,235.01,963541.0,COP,Moderado
REG-01627,VIV-01627,2026-07-01,384.87,288.65,1573.14,BRL,Ineficiente
REG-01628,VIV-01628,2026-07-01,233.39,175.04,3238.24,MXN,Eficiente
REG-01629,VIV-01629,2026-07-01,368.31,276.23,5110.26,MXN,Moderado
REG-01630,VIV-01630,2026-07-01,237.28,177.96,169062.0,ARS,Eficiente
REG-01631,VIV-01631,2026-07-01,382.68,287.01,1564.2,BRL,Ineficiente
REG-01632,COM-01632,2026-07-01,1976.12,1482.09,1363522.8,CLP,Ineficiente
REG-01633,VIV-01633,2026-07-01,381.33,286.0,271700.0,ARS,Ineficiente
REG-01634,COM-01634,2026-07-01,1316.41,987.31,3702.41,PEN,Eficiente
REG-01635,VIV-01635,2026-07-01,377.31,282.98,5235.13,MXN,Ineficiente
REG-01636,VIV-01636,2026-07-01,307.84,230.88,212409.6,CLP,Moderado
REG-01637,VIV-01637,2026-07-01,272.36,204.27,1113.27,BRL,Eficiente
REG-01638,VIV-01638,2026-07-01,296.5,222.38,204589.6,CLP,Moderado
REG-01639,VIV-01639,2026-07-01,406.55,304.91,1143.41,PEN,Ineficiente
REG-01640,VIV-01640,2026-07-01,242.8,182.1,746610.0,COP,Eficiente
REG-01641,VIV-01641,2026-07-01,273.99,205.49,842509.0,COP,Eficiente
REG-01642,VIV-01642,2026-07-01,324.54,243.41,223937.2,CLP,Moderado
REG-01643,VIV-01643,2026-07-01,284.49,213.37,1162.87,BRL,Moderado
REG-01644,VIV-01644,2026-07-01,224.73,168.55,918.6,BRL,Eficiente
REG-01645,VIV-01645,2026-07-01,358.73,269.05,4977.43,MXN,Moderado
REG-01646,COM-01646,2026-07-01,2037.49,1528.12,1451714.0,ARS,Moderado
REG-01647,VIV-01647,2026-07-01,420.62,315.47,1293427.0,COP,Ineficiente
REG-01648,VIV-01648,2026-07-01,384.73,288.55,1082.06,PEN,Ineficiente
REG-01649,VIV-01649,2026-07-01,439.85,329.89,1237.09,PEN,Ineficiente
REG-01650,VIV-01650,2026-07-01,450.98,338.24,1386784.0,COP,Ineficiente
REG-01651,VIV-01651,2026-07-01,316.44,237.33,225463.5,ARS,Moderado
REG-01652,COM-01652,2026-07-01,1593.81,1195.36,4900976.0,COP,Moderado
REG-01653,COM-01653,2026-07-01,3380.75,2535.56,2408782.0,ARS,Moderado
REG-01654,VIV-01654,2026-07-01,380.65,285.49,1170509.0,COP,Ineficiente
REG-01655,VIV-01655,2026-07-01,369.79,277.34,255152.8,CLP,Moderado
REG-01656,VIV-01656,2026-07-01,268.78,201.58,185453.6,CLP,Eficiente
REG-01657,COM-01657,2026-07-01,3352.78,2514.59,2313422.8,CLP,Moderado
REG-01658,VIV-01658,2026-07-01,254.74,191.06,1041.28,BRL,Eficiente
REG-01659,VIV-01659,2026-07-01,423.83,317.87,292440.4,CLP,Ineficiente
REG-01660,VIV-01660,2026-07-01,400.59,300.44,285418.0,ARS,Ineficiente
REG-01661,VIV-01661,2026-07-01,247.67,185.75,1012.34,BRL,Eficiente
REG-01662,VIV-01662,2026-07-01,300.14,225.1,844.12,PEN,Moderado
REG-01663,VIV-01663,2026-07-01,234.17,175.63,166848.5,ARS,Eficiente
REG-01664,VIV-01664,2026-07-01,306.44,229.83,1252.57,BRL,Moderado
REG-01665,VIV-01665,2026-07-01,389.36,292.02,1095.07,PEN,Ineficiente
REG-01666,VIV-01666,2026-07-01,309.02,231.76,869.1,PEN,Moderado
REG-01667,VIV-01667,2026-07-01,421.88,316.41,1186.54,PEN,Ineficiente
REG-01668,VIV-01668,2026-07-01,378.9,284.17,1548.73,BRL,Ineficiente
REG-01669,VIV-01669,2026-07-01,235.66,176.75,724675.0,COP,Eficiente
REG-01670,VIV-01670,2026-07-01,440.01,330.01,1798.55,BRL,Ineficiente
REG-01671,VIV-01671,2026-07-01,391.22,293.42,269946.4,CLP,Ineficiente
REG-01672,VIV-01672,2026-07-01,278.64,208.98,1138.94,BRL,Moderado
REG-01673,VIV-01673,2026-07-01,273.34,205.0,3792.5,MXN,Eficiente
REG-01674,COM-01674,2026-07-01,2589.28,1941.96,7282.35,PEN,Ineficiente
REG-01675,VIV-01675,2026-07-01,262.22,196.67,180936.4,CLP,Eficiente
REG-01676,VIV-01676,2026-07-01,222.64,166.98,684618.0,COP,Eficiente
REG-01677,COM-01677,2026-07-01,1542.42,1156.82,6304.67,BRL,Eficiente
REG-01678,VIV-01678,2026-07-01,295.59,221.69,4101.27,MXN,Moderado
REG-01679,COM-01679,2026-07-01,861.24,645.93,2422.24,PEN,Moderado
REG-01680,VIV-01680,2026-07-01,297.97,223.48,4134.38,MXN,Moderado
REG-01681,VIV-01681,2026-07-01,373.1,279.83,257443.6,CLP,Ineficiente
REG-01682,VIV-01682,2026-07-01,435.16,326.37,300260.4,CLP,Ineficiente
REG-01683,VIV-01683,2026-07-01,230.62,172.97,648.64,PEN,Eficiente
REG-01684,COM-01684,2026-07-01,1704.67,1278.5,4794.38,PEN,Ineficiente
REG-01685,VIV-01685,2026-07-01,372.91,279.68,1524.26,BRL,Ineficiente
REG-01686,VIV-01686,2026-07-01,403.42,302.56,1240496.0,COP,Ineficiente
REG-01687,VIV-01687,2026-07-01,409.82,307.37,1260217.0,COP,Ineficiente
REG-01688,VIV-01688,2026-07-01,440.46,330.34,313823.0,ARS,Ineficiente
REG-01689,COM-01689,2026-07-01,2394.52,1795.89,1706095.5,ARS,Moderado
REG-01690,COM-01690,2026-07-01,2357.55,1768.16,32710.96,MXN,Moderado
REG-01691,VIV-01691,2026-07-01,229.32,171.99,705159.0,COP,Eficiente
REG-01692,VIV-01692,2026-07-01,347.92,260.94,4827.39,MXN,Moderado
REG-01693,VIV-01693,2026-07-01,434.91,326.18,1777.68,BRL,Ineficiente
REG-01694,VIV-01694,2026-07-01,274.79,206.09,772.84,PEN,Eficiente
REG-01695,COM-01695,2026-07-01,2196.52,1647.39,30476.72,MXN,Ineficiente
REG-01696,VIV-01696,2026-07-01,262.58,196.94,807454.0,COP,Eficiente
REG-01697,COM-01697,2026-07-01,873.35,655.01,2685541.0,COP,Eficiente
REG-01698,COM-01698,2026-07-01,3150.89,2363.17,43718.65,MXN,Ineficiente
REG-01699,VIV-01699,2026-07-01,445.86,334.39,317670.5,ARS,Ineficiente
REG-01700,COM-01700,2026-07-01,2100.96,1575.72,1496934.0,ARS,Eficiente
REG-01701,COM-01701,2026-07-01,1142.55,856.91,3213.41,PEN,Eficiente
REG-01702,VIV-01702,2026-07-01,273.75,205.31,188885.2,CLP,Eficiente
REG-01703,VIV-01703,2026-07-01,289.91,217.43,200035.6,CLP,Moderado
REG-01704,VIV-01704,2026-07-01,233.5,175.12,3239.72,MXN,Eficiente
REG-01705,VIV-01705,2026-07-01,229.81,172.36,939.36,BRL,Eficiente
REG-01706,VIV-01706,2026-07-01,238.57,178.93,169983.5,ARS,Eficiente
REG-01707,VIV-01707,2026-07-01,364.37,273.28,5055.68,MXN,Moderado
REG-01708,VIV-01708,2026-07-01,296.66,222.5,912250.0,COP,Moderado
REG-01709,COM-01709,2026-07-01,2059.56,1544.67,8418.45,BRL,Ineficiente
REG-01710,VIV-01710,2026-07-01,374.26,280.69,1052.59,PEN,Ineficiente
REG-01711,COM-01711,2026-07-01,2730.14,2047.61,1945229.5,ARS,Ineficiente
REG-01712,VIV-01712,2026-07-01,416.29,312.22,1170.83,PEN,Ineficiente
REG-01713,VIV-01713,2026-07-01,226.91,170.18,638.18,PEN,Eficiente
REG-01714,VIV-01714,2026-07-01,393.51,295.13,1106.74,PEN,Ineficiente
REG-01715,VIV-01715,2026-07-01,417.19,312.89,1705.25,BRL,Ineficiente
REG-01716,VIV-01716,2026-07-01,243.34,182.5,994.62,BRL,Eficiente
REG-01717,VIV-01717,2026-07-01,309.71,232.28,220666.0,ARS,Moderado
REG-01718,VIV-01718,2026-07-01,253.22,189.91,1035.01,BRL,Eficiente
REG-01719,VIV-01719,2026-07-01,371.25,278.44,5151.14,MXN,Ineficiente
REG-01720,VIV-01720,2026-07-01,278.64,208.98,192261.6,CLP,Moderado
REG-01721,VIV-01721,2026-07-01,366.43,274.82,252834.4,CLP,Moderado
REG-01722,VIV-01722,2026-07-01,385.99,289.49,5355.57,MXN,Ineficiente
REG-01723,VIV-01723,2026-07-01,380.89,285.67,1071.26,PEN,Ineficiente
REG-01724,VIV-01724,2026-07-01,287.14,215.35,807.56,PEN,Moderado
REG-01725,VIV-01725,2026-07-01,394.94,296.2,281390.0,ARS,Ineficiente
REG-01726,VIV-01726,2026-07-01,245.44,184.08,174876.0,ARS,Eficiente
REG-01727,VIV-01727,2026-07-01,293.22,219.92,4068.52,MXN,Moderado
REG-01728,COM-01728,2026-07-01,1404.32,1053.24,968980.8,CLP,Ineficiente
REG-01729,VIV-01729,2026-07-01,440.94,330.7,1240.12,PEN,Ineficiente
REG-01730,VIV-01730,2026-07-01,402.53,301.9,1132.12,PEN,Ineficiente
REG-01731,VIV-01731,2026-07-01,363.54,272.66,250847.2,CLP,Moderado
REG-01732,VIV-01732,2026-07-01,343.08,257.31,4760.23,MXN,Moderado
REG-01733,VIV-01733,2026-07-01,289.43,217.07,4015.8,MXN,Moderado
REG-01734,VIV-01734,2026-07-01,237.06,177.8,969.01,BRL,Eficiente
REG-01735,COM-01735,2026-07-01,1982.74,1487.06,8104.48,BRL,Eficiente
REG-01736,COM-01736,2026-07-01,1710.09,1282.57,1179964.4,CLP,Moderado
REG-01737,VIV-01737,2026-07-01,403.6,302.7,1649.71,BRL,Ineficiente
REG-01738,COM-01738,2026-07-01,1987.85,1490.89,1416345.5,ARS,Ineficiente
REG-01739,COM-01739,2026-07-01,2004.63,1503.47,5638.01,PEN,Ineficiente
REG-01740,VIV-01740,2026-07-01,259.33,194.5,729.38,PEN,Eficiente
REG-01741,VIV-01741,2026-07-01,230.23,172.67,941.05,BRL,Eficiente
REG-01742,VIV-01742,2026-07-01,244.19,183.14,998.11,BRL,Eficiente
REG-01743,VIV-01743,2026-07-01,395.35,296.51,272789.2,CLP,Ineficiente
REG-01744,COM-01744,2026-07-01,2298.01,1723.51,7066391.0,COP,Ineficiente
REG-01745,VIV-01745,2026-07-01,358.0,268.5,1006.88,PEN,Moderado
REG-01746,COM-01746,2026-07-01,2581.03,1935.77,1838981.5,ARS,Ineficiente
REG-01747,VIV-01747,2026-07-01,358.69,269.02,4976.87,MXN,Moderado
REG-01748,VIV-01748,2026-07-01,371.77,278.83,1519.62,BRL,Ineficiente
REG-01749,VIV-01749,2026-07-01,383.22,287.42,264426.4,CLP,Ineficiente
REG-01750,COM-01750,2026-07-01,2086.19,1564.64,1439468.8,CLP,Moderado
REG-01751,VIV-01751,2026-07-01,281.77,211.33,200763.5,ARS,Moderado
REG-01752,VIV-01752,2026-07-01,299.65,224.74,1224.83,BRL,Moderado
REG-01753,VIV-01753,2026-07-01,232.68,174.51,951.08,BRL,Eficiente
REG-01754,VIV-01754,2026-07-01,437.41,328.06,1345046.0,COP,Ineficiente
REG-01755,VIV-01755,2026-07-01,289.82,217.37,4021.35,MXN,Moderado
REG-01756,VIV-01756,2026-07-01,265.68,199.26,816966.0,COP,Eficiente
REG-01757,VIV-01757,2026-07-01,350.28,262.71,1077111.0,COP,Moderado
REG-01758,COM-01758,2026-07-01,1982.59,1486.94,27508.39,MXN,Eficiente
REG-01759,VIV-01759,2026-07-01,251.23,188.42,772522.0,COP,Eficiente
REG-01760,VIV-01760,2026-07-01,234.0,175.5,166725.0,ARS,Eficiente
REG-01761,VIV-01761,2026-07-01,421.61,316.21,1185.79,PEN,Ineficiente
REG-01762,VIV-01762,2026-07-01,381.83,286.37,272051.5,ARS,Ineficiente
REG-01763,COM-01763,2026-07-01,1636.8,1227.6,6690.42,BRL,Ineficiente
REG-01764,VIV-01764,2026-07-01,296.78,222.58,1213.06,BRL,Moderado
REG-01765,COM-01765,2026-07-01,884.16,663.12,12267.72,MXN,Eficiente
REG-01766,VIV-01766,2026-07-01,386.03,289.52,266358.4,CLP,Ineficiente
REG-01767,COM-01767,2026-07-01,839.88,629.91,11653.33,MXN,Moderado
REG-01768,VIV-01768,2026-07-01,374.78,281.08,5199.98,MXN,Ineficiente
REG-01769,VIV-01769,2026-07-01,234.26,175.69,3250.26,MXN,Eficiente
REG-01770,COM-01770,2026-07-01,1612.26,1209.19,1112454.8,CLP,Ineficiente
REG-01771,VIV-01771,2026-07-01,253.67,190.25,1036.86,BRL,Eficiente
REG-01772,VIV-01772,2026-07-01,407.75,305.81,5657.48,MXN,Ineficiente
REG-01773,VIV-01773,2026-07-01,267.64,200.73,822993.0,COP,Eficiente
REG-01774,VIV-01774,2026-07-01,321.41,241.06,221775.2,CLP,Moderado
REG-01775,VIV-01775,2026-07-01,286.02,214.51,804.41,PEN,Moderado
REG-01776,VIV-01776,2026-07-01,276.21,207.16,190587.2,CLP,Eficiente
REG-01777,VIV-01777,2026-07-01,396.48,297.36,282492.0,ARS,Ineficiente
REG-01778,VIV-01778,2026-07-01,292.16,219.12,201590.4,CLP,Moderado
REG-01779,VIV-01779,2026-07-01,244.77,183.58,168893.6,CLP,Eficiente
REG-01780,COM-01780,2026-07-01,1760.71,1320.53,24429.81,MXN,Moderado
REG-01781,VIV-01781,2026-07-01,267.68,200.76,190722.0,ARS,Eficiente
REG-01782,VIV-01782,2026-07-01,283.04,212.28,201666.0,ARS,Moderado
REG-01783,VIV-01783,2026-07-01,251.93,188.95,1029.78,BRL,Eficiente
REG-01784,VIV-01784,2026-07-01,397.61,298.21,274353.2,CLP,Ineficiente
REG-01785,VIV-01785,2026-07-01,252.45,189.34,776294.0,COP,Eficiente
REG-01786,COM-01786,2026-07-01,2178.59,1633.94,1552243.0,ARS,Ineficiente
REG-01787,VIV-01787,2026-07-01,221.13,165.85,152582.0,CLP,Eficiente
REG-01788,VIV-01788,2026-07-01,367.16,275.37,1032.64,PEN,Moderado
REG-01789,VIV-01789,2026-07-01,304.88,228.66,210367.2,CLP,Moderado
REG-01790,VIV-01790,2026-07-01,233.41,175.06,161055.2,CLP,Eficiente
REG-01791,VIV-01791,2026-07-01,396.64,297.48,273681.6,CLP,Ineficiente
REG-01792,COM-01792,2026-07-01,2373.3,1779.98,1690981.0,ARS,Moderado
REG-01793,VIV-01793,2026-07-01,438.43,328.82,1792.07,BRL,Ineficiente
REG-01794,VIV-01794,2026-07-01,275.49,206.62,196289.0,ARS,Eficiente
REG-01795,COM-01795,2026-07-01,1438.13,1078.6,992312.0,CLP,Eficiente
REG-01796,COM-01796,2026-07-01,2172.44,1629.33,1498983.6,CLP,Moderado
REG-01797,COM-01797,2026-07-01,2249.19,1686.89,1602545.5,ARS,Ineficiente
REG-01798,VIV-01798,2026-07-01,364.52,273.39,251518.8,CLP,Moderado
REG-01799,COM-01799,2026-07-01,1052.95,789.71,4303.92,BRL,Eficiente
REG-01800,VIV-01800,2026-07-01,389.79,292.34,268952.8,CLP,Ineficiente
REG-01801,VIV-01801,2026-07-01,253.69,190.27,175048.4,CLP,Eficiente
REG-01802,COM-01802,2026-07-01,3131.03,2348.27,9627907.0,COP,Ineficiente
REG-01803,COM-01803,2026-07-01,1599.79,1199.84,1139848.0,ARS,Ineficiente
REG-01804,VIV-01804,2026-07-01,322.23,241.67,906.26,PEN,Moderado
REG-01805,VIV-01805,2026-07-01,324.0,243.0,4495.5,MXN,Moderado
REG-01806,VIV-01806,2026-07-01,301.8,226.35,1233.61,BRL,Moderado
REG-01807,VIV-01807,2026-07-01,226.35,169.76,3140.56,MXN,Eficiente
REG-01808,VIV-01808,2026-07-01,267.95,200.96,190912.0,ARS,Eficiente
REG-01809,VIV-01809,2026-07-01,217.21,162.91,3013.84,MXN,Eficiente
REG-01810,VIV-01810,2026-07-01,267.3,200.48,3708.88,MXN,Eficiente
REG-01811,COM-01811,2026-07-01,1007.42,755.56,13977.86,MXN,Eficiente
REG-01812,COM-01812,2026-07-01,2653.5,1990.12,10846.15,BRL,Moderado
REG-01813,VIV-01813,2026-07-01,294.14,220.6,202952.0,CLP,Moderado
REG-01814,VIV-01814,2026-07-01,444.07,333.05,1815.12,BRL,Ineficiente
REG-01815,VIV-01815,2026-07-01,217.76,163.32,669612.0,COP,Eficiente
REG-01816,COM-01816,2026-07-01,2682.86,2012.14,1911533.0,ARS,Ineficiente
REG-01817,COM-01817,2026-07-01,2299.82,1724.87,7071967.0,COP,Ineficiente
REG-01818,VIV-01818,2026-07-01,363.76,272.82,5047.17,MXN,Moderado
REG-01819,COM-01819,2026-07-01,739.71,554.78,527041.0,ARS,Moderado
REG-01820,VIV-01820,2026-07-01,396.5,297.38,282511.0,ARS,Ineficiente
REG-01821,VIV-01821,2026-07-01,253.46,190.09,779369.0,COP,Eficiente
REG-01822,COM-01822,2026-07-01,1752.1,1314.07,24310.29,MXN,Moderado
REG-01823,VIV-01823,2026-07-01,439.89,329.92,1352672.0,COP,Ineficiente
REG-01824,COM-01824,2026-07-01,2078.16,1558.62,5844.82,PEN,Ineficiente
REG-01825,VIV-01825,2026-07-01,412.61,309.46,1686.56,BRL,Ineficiente
REG-01826,VIV-01826,2026-07-01,285.34,214.0,1166.3,BRL,Moderado
REG-01827,VIV-01827,2026-07-01,392.27,294.2,1206220.0,COP,Ineficiente
REG-01828,VIV-01828,2026-07-01,246.37,184.78,1007.05,BRL,Eficiente
REG-01829,VIV-01829,2026-07-01,397.8,298.35,274482.0,CLP,Ineficiente
REG-01830,COM-01830,2026-07-01,1058.22,793.66,4325.45,BRL,Moderado
REG-01831,COM-01831,2026-07-01,2120.4,1590.3,1510785.0,ARS,Eficiente
REG-01832,COM-01832,2026-07-01,2188.66,1641.49,1559415.5,ARS,Moderado
REG-01833,VIV-01833,2026-07-01,300.24,225.18,4165.83,MXN,Moderado
REG-01834,COM-01834,2026-07-01,2105.54,1579.15,29214.28,MXN,Moderado
REG-01835,VIV-01835,2026-07-01,218.99,164.24,615.9,PEN,Eficiente
REG-01836,VIV-01836,2026-07-01,339.12,254.34,4705.29,MXN,Moderado
REG-01837,VIV-01837,2026-07-01,236.07,177.05,168197.5,ARS,Eficiente
REG-01838,VIV-01838,2026-07-01,407.79,305.84,1146.9,PEN,Ineficiente
REG-01839,VIV-01839,2026-07-01,296.22,222.17,833.14,PEN,Moderado
REG-01840,VIV-01840,2026-07-01,252.98,189.73,3510.0,MXN,Eficiente
REG-01841,COM-01841,2026-07-01,1045.85,784.39,3215999.0,COP,Eficiente
REG-01842,COM-01842,2026-07-01,966.89,725.17,13415.64,MXN,Moderado
REG-01843,VIV-01843,2026-07-01,374.81,281.11,258621.2,CLP,Ineficiente
REG-01844,VIV-01844,2026-07-01,287.93,215.95,809.81,PEN,Moderado
REG-01845,VIV-01845,2026-07-01,436.82,327.62,6060.97,MXN,Ineficiente
REG-01846,VIV-01846,2026-07-01,441.72,331.29,1358289.0,COP,Ineficiente
REG-01847,VIV-01847,2026-07-01,236.87,177.65,728365.0,COP,Eficiente
REG-01848,COM-01848,2026-07-01,2153.59,1615.19,6622279.0,COP,Eficiente
REG-01849,VIV-01849,2026-07-01,238.6,178.95,975.28,BRL,Eficiente
REG-01850,VIV-01850,2026-07-01,304.23,228.17,4221.14,MXN,Moderado
REG-01851,VIV-01851,2026-07-01,299.73,224.8,843.0,PEN,Moderado
REG-01852,COM-01852,2026-07-01,2193.48,1645.11,6744951.0,COP,Ineficiente
REG-01853,COM-01853,2026-07-01,1370.03,1027.52,19009.12,MXN,Eficiente
REG-01854,VIV-01854,2026-07-01,358.27,268.7,1101670.0,COP,Moderado
REG-01855,COM-01855,2026-07-01,1155.31,866.48,797161.6,CLP,Moderado
REG-01856,COM-01856,2026-07-01,2323.08,1742.31,32232.74,MXN,Moderado
REG-01857,COM-01857,2026-07-01,3034.8,2276.1,2094012.0,CLP,Ineficiente
REG-01858,VIV-01858,2026-07-01,403.52,302.64,1240824.0,COP,Ineficiente
REG-01859,VIV-01859,2026-07-01,359.51,269.63,1105483.0,COP,Moderado
REG-01860,VIV-01860,2026-07-01,222.79,167.09,910.64,BRL,Eficiente
REG-01861,VIV-01861,2026-07-01,369.47,277.1,254932.0,CLP,Moderado
REG-01862,VIV-01862,2026-07-01,370.12,277.59,255382.8,CLP,Moderado
