id_registro,id_inmueble,anio_mes_dd,pais_ubicacion,tipo_establecimiento,superficie_m2,habitantes_empleados,total_equipos,potencia_total_watts,tiene_inverter,porcentaje_inverter,consumo_kwh_dia,consumo_kwh_mes,intensidad_energetica_kwh_m2,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,pct_dist_madrugada,pct_dist_manana,pct_dist_tarde,pct_dist_noche,franja_pico_dominante,efficiency_label
REG-01551,COM-01551,2026-07-01,Peru,Comercio,73,5,68.0,6800.0,1.0,0.5,72.843,2185.29,29.9355,1638.97,6146.14,PEN,0.062,0.3768,0.4446,0.1166,tarde,Ineficiente
REG-01552,VIV-01552,2026-07-01,Peru,Vivienda,109,2,18.0,1620.0,1.0,0.6667,8.8537,265.61,2.4368,199.21,747.04,PEN,0.1545,0.2063,0.1893,0.45,noche,Eficiente
REG-01553,VIV-01553,2026-07-01,Peru,Vivienda,67,1,21.0,1835.0,1.0,0.3333,12.366,370.98,5.537,278.24,1043.4,PEN,0.1115,0.1488,0.2676,0.4722,noche,Ineficiente
REG-01554,VIV-01554,2026-07-01,Brasil,Vivienda,99,6,24.0,1880.0,1.0,0.3333,13.1963,395.89,3.9989,296.92,1618.21,BRL,0.0809,0.1545,0.2341,0.5305,noche,Ineficiente
REG-01555,COM-01555,2026-07-01,Peru,Comercio,153,9,36.0,8310.0,1.0,1.0,73.7567,2212.7,14.4621,1659.52,6223.2,PEN,0.0697,0.4088,0.4152,0.1062,tarde,Moderado
REG-01556,VIV-01556,2026-07-01,Mexico,Vivienda,69,1,28.0,1770.0,1.0,0.6667,10.25,307.5,4.4565,230.62,4266.47,MXN,0.0974,0.1965,0.2269,0.4792,noche,Moderado
REG-01557,VIV-01557,2026-07-01,Chile,Vivienda,76,4,32.0,1830.0,1.0,0.6667,10.9577,328.73,4.3254,246.55,226826.0,CLP,0.1328,0.2149,0.2234,0.4289,noche,Moderado
REG-01558,VIV-01558,2026-07-01,Mexico,Vivienda,77,2,21.0,1665.0,1.0,0.6667,9.024,270.72,3.5158,203.04,3756.24,MXN,0.1012,0.1519,0.1881,0.5587,noche,Eficiente
REG-01559,VIV-01559,2026-07-01,Peru,Vivienda,62,1,18.0,1620.0,1.0,0.6667,8.8993,266.98,4.3061,200.24,750.9,PEN,0.1005,0.1352,0.1966,0.5676,noche,Eficiente
REG-01560,VIV-01560,2026-07-01,Colombia,Vivienda,151,2,25.0,1895.0,1.0,0.3333,12.6287,378.86,2.509,284.14,1164974.0,COP,0.1448,0.1798,0.226,0.4494,noche,Ineficiente
REG-01561,VIV-01561,2026-07-01,Colombia,Vivienda,78,4,12.0,1530.0,1.0,0.6667,7.911,237.33,3.0427,178.0,729800.0,COP,0.0821,0.1838,0.2628,0.4713,noche,Eficiente
REG-01562,VIV-01562,2026-07-01,Chile,Vivienda,101,4,22.0,1850.0,1.0,0.3333,12.114,363.42,3.5982,272.56,250755.2,CLP,0.0847,0.1409,0.2308,0.5436,noche,Moderado
REG-01563,COM-01563,2026-07-01,Peru,Comercio,106,10,39.0,4120.0,1.0,1.0,34.6433,1039.3,9.8047,779.47,2923.01,PEN,0.051,0.3675,0.3663,0.2153,manana,Eficiente
REG-01564,VIV-01564,2026-07-01,Brasil,Vivienda,55,2,17.0,1605.0,1.0,0.6667,8.4937,254.81,4.6329,191.11,1041.55,BRL,0.1363,0.1606,0.1826,0.5206,noche,Eficiente
REG-01565,VIV-01565,2026-07-01,Argentina,Vivienda,87,4,28.0,1940.0,1.0,0.3333,12.9103,387.31,4.4518,290.48,275956.0,ARS,0.1454,0.1975,0.2109,0.4463,noche,Ineficiente
REG-01566,COM-01566,2026-07-01,Mexico,Comercio,169,8,54.0,8445.0,1.0,0.6667,73.7277,2211.83,13.0878,1658.87,30689.09,MXN,0.066,0.379,0.4357,0.1192,tarde,Moderado
REG-01567,COM-01567,2026-07-01,Peru,Comercio,39,6,67.0,8370.0,1.0,1.0,72.4117,2172.35,55.7013,1629.26,6109.73,PEN,0.078,0.3821,0.4483,0.0916,tarde,Ineficiente
REG-01568,COM-01568,2026-07-01,Chile,Comercio,56,9,49.0,4870.0,1.0,0.75,52.6697,1580.09,28.2159,1185.07,1090264.4,CLP,0.0879,0.3977,0.3587,0.1557,manana,Ineficiente
REG-01569,VIV-01569,2026-07-01,Mexico,Vivienda,75,4,19.0,1635.0,1.0,0.6667,8.8487,265.46,3.5395,199.09,3683.16,MXN,0.1254,0.2068,0.2524,0.4154,noche,Eficiente
REG-01570,COM-01570,2026-07-01,Argentina,Comercio,157,9,57.0,8625.0,1.0,1.0,74.9183,2247.55,14.3156,1685.66,1601377.0,ARS,0.1084,0.4484,0.4313,0.0119,manana,Moderado
REG-01571,VIV-01571,2026-07-01,Brasil,Vivienda,83,3,26.0,1910.0,1.0,0.3333,14.1923,425.77,5.1298,319.33,1740.35,BRL,0.1361,0.1578,0.262,0.4441,noche,Ineficiente
REG-01572,COM-01572,2026-07-01,Chile,Comercio,94,5,61.0,5245.0,1.0,0.75,67.2617,2017.85,21.4665,1513.39,1392318.8,CLP,0.0937,0.3934,0.3954,0.1174,tarde,Moderado
REG-01573,COM-01573,2026-07-01,Colombia,Comercio,82,12,65.0,9150.0,1.0,1.0,79.095,2372.85,28.9372,1779.64,7296524.0,COP,0.1053,0.4014,0.3762,0.1172,manana,Ineficiente
REG-01574,COM-01574,2026-07-01,Colombia,Comercio,139,11,65.0,6830.0,1.0,1.0,60.9977,1829.93,13.165,1372.45,5627045.0,COP,0.0587,0.4402,0.3983,0.1028,manana,Moderado
REG-01575,COM-01575,2026-07-01,Peru,Comercio,101,4,53.0,3520.0,1.0,1.0,32.4263,972.79,9.6316,729.59,2735.96,PEN,0.0604,0.4467,0.4194,0.0734,manana,Eficiente
REG-01576,VIV-01576,2026-07-01,Brasil,Vivienda,43,2,31.0,1815.0,1.0,0.6667,9.7653,292.96,6.813,219.72,1197.47,BRL,0.0818,0.1551,0.1807,0.5825,noche,Moderado
REG-01577,COM-01577,2026-07-01,Chile,Comercio,99,10,67.0,8910.0,1.0,1.0,79.2813,2378.44,24.0246,1783.83,1641123.6,CLP,0.0824,0.4408,0.411,0.0658,manana,Ineficiente
REG-01578,COM-01578,2026-07-01,Colombia,Comercio,196,10,71.0,6785.0,1.0,1.0,58.795,1763.85,8.9992,1322.89,5423849.0,COP,0.0957,0.4076,0.3657,0.131,manana,Eficiente
REG-01579,VIV-01579,2026-07-01,Peru,Vivienda,87,2,31.0,1815.0,1.0,0.6667,10.9487,328.46,3.7754,246.34,923.77,PEN,0.0859,0.1526,0.2589,0.5026,noche,Moderado
REG-01580,COM-01580,2026-07-01,Chile,Comercio,33,7,48.0,3850.0,1.0,0.6667,33.852,1015.56,30.7745,761.67,700736.4,CLP,0.1152,0.4374,0.4431,0.0042,tarde,Ineficiente
REG-01581,VIV-01581,2026-07-01,Brasil,Vivienda,86,5,21.0,1665.0,1.0,0.6667,8.383,251.49,2.9243,188.62,1027.98,BRL,0.1436,0.166,0.2294,0.461,noche,Eficiente
REG-01582,COM-01582,2026-07-01,Peru,Comercio,174,11,45.0,8000.0,1.0,0.75,92.9803,2789.41,16.0311,2092.06,7845.22,PEN,0.0978,0.426,0.4165,0.0597,manana,Moderado
REG-01583,COM-01583,2026-07-01,Chile,Comercio,37,10,69.0,6755.0,1.0,0.6667,59.201,1776.03,48.0008,1332.02,1225458.4,CLP,0.0519,0.3676,0.3519,0.2286,manana,Ineficiente
REG-01584,COM-01584,2026-07-01,Colombia,Comercio,141,9,62.0,5800.0,1.0,0.75,74.94,2248.2,15.9447,1686.15,6913215.0,COP,0.0696,0.4001,0.4118,0.1185,tarde,Moderado
REG-01585,VIV-01585,2026-07-01,Chile,Vivienda,79,1,13.0,1715.0,1.0,0.3333,11.7857,353.57,4.4756,265.18,243965.6,CLP,0.0935,0.1764,0.186,0.5441,noche,Moderado
REG-01586,COM-01586,2026-07-01,Chile,Comercio,131,11,47.0,8745.0,1.0,0.6667,77.4857,2324.57,17.7448,1743.43,1603955.6,CLP,0.1098,0.3715,0.3807,0.138,tarde,Moderado
REG-01587,VIV-01587,2026-07-01,Argentina,Vivienda,66,1,26.0,1740.0,1.0,0.6667,8.748,262.44,3.9764,196.83,186988.5,ARS,0.0955,0.2011,0.2358,0.4676,noche,Eficiente
REG-01588,COM-01588,2026-07-01,Chile,Comercio,110,2,42.0,7455.0,1.0,0.6667,66.2233,1986.7,18.0609,1490.03,1370827.6,CLP,0.108,0.4349,0.3968,0.0603,manana,Moderado
REG-01589,VIV-01589,2026-07-01,Brasil,Vivienda,68,5,29.0,1955.0,1.0,0.3333,13.4197,402.59,5.9204,301.94,1645.57,BRL,0.0927,0.1378,0.2282,0.5414,noche,Ineficiente
REG-01590,VIV-01590,2026-07-01,Peru,Vivienda,99,1,32.0,1830.0,1.0,0.6667,9.9043,297.13,3.0013,222.85,835.69,PEN,0.1208,0.1499,0.1878,0.5414,noche,Moderado
REG-01591,COM-01591,2026-07-01,Mexico,Comercio,59,7,46.0,9660.0,1.0,0.5,109.2723,3278.17,55.5622,2458.63,45484.65,MXN,0.1139,0.3763,0.4055,0.1043,tarde,Ineficiente
REG-01592,VIV-01592,2026-07-01,Colombia,Vivienda,117,6,22.0,1680.0,1.0,0.6667,8.283,248.49,2.1238,186.37,764117.0,COP,0.0844,0.1978,0.2548,0.4631,noche,Eficiente
REG-01593,VIV-01593,2026-07-01,Mexico,Vivienda,131,5,12.0,1530.0,1.0,0.6667,7.2017,216.05,1.6492,162.04,2997.74,MXN,0.1514,0.2077,0.2247,0.4163,noche,Eficiente
REG-01594,VIV-01594,2026-07-01,Argentina,Vivienda,60,3,15.0,1745.0,1.0,0.3333,11.7777,353.33,5.8888,265.0,251750.0,ARS,0.1198,0.1268,0.2347,0.5187,noche,Moderado
REG-01595,VIV-01595,2026-07-01,Peru,Vivienda,55,5,31.0,1815.0,1.0,0.6667,8.9737,269.21,4.8947,201.91,757.16,PEN,0.0803,0.1692,0.2104,0.5401,noche,Eficiente
REG-01596,COM-01596,2026-07-01,Argentina,Comercio,93,9,63.0,5815.0,1.0,0.75,72.0467,2161.4,23.2409,1621.05,1539997.5,ARS,0.0921,0.4162,0.3615,0.1301,manana,Ineficiente
REG-01597,VIV-01597,2026-07-01,Mexico,Vivienda,80,5,25.0,1895.0,1.0,0.3333,12.2803,368.41,4.6051,276.31,5111.73,MXN,0.1114,0.1441,0.2222,0.5223,noche,Moderado
REG-01598,COM-01598,2026-07-01,Colombia,Comercio,157,11,41.0,7940.0,1.0,0.5,92.895,2786.85,17.7506,2090.14,8569574.0,COP,0.0897,0.4366,0.3952,0.0784,manana,Moderado
REG-01599,VIV-01599,2026-07-01,Mexico,Vivienda,88,3,30.0,1800.0,1.0,0.6667,9.795,293.85,3.3392,220.39,4077.21,MXN,0.1239,0.1494,0.1888,0.538,noche,Moderado
REG-01600,VIV-01600,2026-07-01,Colombia,Vivienda,40,4,19.0,1805.0,1.0,0.3333,13.0253,390.76,9.769,293.07,1201587.0,COP,0.153,0.1816,0.2621,0.4032,noche,Ineficiente
REG-01601,VIV-01601,2026-07-01,Colombia,Vivienda,129,3,23.0,1695.0,1.0,0.6667,9.3237,279.71,2.1683,209.78,860098.0,COP,0.1074,0.16,0.1835,0.5491,noche,Moderado
REG-01602,VIV-01602,2026-07-01,Colombia,Vivienda,125,6,25.0,1895.0,1.0,0.3333,12.9427,388.28,3.1062,291.21,1193961.0,COP,0.1525,0.1237,0.2618,0.462,noche,Ineficiente
REG-01603,VIV-01603,2026-07-01,Mexico,Vivienda,133,2,16.0,1590.0,1.0,0.6667,7.8,234.0,1.7594,175.5,3246.75,MXN,0.0805,0.1424,0.2533,0.5238,noche,Eficiente
REG-01604,VIV-01604,2026-07-01,Argentina,Vivienda,70,4,15.0,1745.0,1.0,0.3333,12.3937,371.81,5.3116,278.86,264917.0,ARS,0.1439,0.1226,0.2448,0.4887,noche,Ineficiente
REG-01605,VIV-01605,2026-07-01,Brasil,Vivienda,72,2,13.0,1715.0,1.0,0.3333,11.883,356.49,4.9512,267.37,1457.17,BRL,0.1423,0.1277,0.2736,0.4565,noche,Moderado
REG-01606,COM-01606,2026-07-01,Chile,Comercio,197,2,37.0,5930.0,1.0,0.5,64.5887,1937.66,9.8358,1453.25,1336990.0,CLP,0.0974,0.4046,0.3932,0.1048,manana,Eficiente
REG-01607,COM-01607,2026-07-01,Mexico,Comercio,142,6,53.0,3790.0,1.0,1.0,31.1883,935.65,6.5891,701.74,12982.19,MXN,0.0998,0.4364,0.361,0.1027,manana,Eficiente
REG-01608,VIV-01608,2026-07-01,Colombia,Vivienda,94,1,21.0,1835.0,1.0,0.3333,12.574,377.22,4.013,282.92,1159972.0,COP,0.1475,0.1807,0.1822,0.4896,noche,Ineficiente
REG-01609,COM-01609,2026-07-01,Colombia,Comercio,37,5,39.0,5630.0,1.0,0.6667,49.8097,1494.29,40.3862,1120.72,4594952.0,COP,0.1013,0.3739,0.3847,0.1401,tarde,Ineficiente
REG-01610,VIV-01610,2026-07-01,Brasil,Vivienda,114,3,19.0,1805.0,1.0,0.3333,12.2017,366.05,3.211,274.54,1496.24,BRL,0.1235,0.1776,0.1843,0.5146,noche,Moderado
REG-01611,VIV-01611,2026-07-01,Argentina,Vivienda,101,6,18.0,1620.0,1.0,0.6667,8.3567,250.7,2.4822,188.02,178619.0,ARS,0.1452,0.1467,0.2317,0.4765,noche,Eficiente
REG-01612,VIV-01612,2026-07-01,Argentina,Vivienda,86,4,25.0,1895.0,1.0,0.3333,12.9323,387.97,4.5113,290.98,276431.0,ARS,0.1272,0.1788,0.2673,0.4267,noche,Ineficiente
REG-01613,VIV-01613,2026-07-01,Colombia,Vivienda,96,1,20.0,1650.0,1.0,0.6667,9.279,278.37,2.8997,208.78,855998.0,COP,0.1484,0.1321,0.1838,0.5356,noche,Moderado
REG-01614,VIV-01614,2026-07-01,Peru,Vivienda,95,4,31.0,1815.0,1.0,0.6667,10.2873,308.62,3.2486,231.47,868.01,PEN,0.1451,0.2082,0.2148,0.4319,noche,Moderado
REG-01615,COM-01615,2026-07-01,Brasil,Comercio,127,12,45.0,5950.0,1.0,0.5,73.161,2194.83,17.2821,1646.12,8971.35,BRL,0.1153,0.4359,0.3988,0.0499,manana,Moderado
REG-01616,VIV-01616,2026-07-01,Peru,Vivienda,108,3,31.0,1985.0,1.0,0.3333,14.2323,426.97,3.9534,320.23,1200.86,PEN,0.1069,0.2083,0.1978,0.487,noche,Ineficiente
REG-01617,VIV-01617,2026-07-01,Brasil,Vivienda,123,6,20.0,1650.0,1.0,0.6667,8.612,258.36,2.1005,193.77,1056.05,BRL,0.1101,0.1413,0.2572,0.4915,noche,Eficiente
REG-01618,VIV-01618,2026-07-01,Peru,Vivienda,83,2,22.0,1850.0,1.0,0.3333,12.12,363.6,4.3807,272.7,1022.62,PEN,0.115,0.1455,0.2482,0.4912,noche,Moderado
REG-01619,VIV-01619,2026-07-01,Mexico,Vivienda,77,3,23.0,1865.0,1.0,0.3333,12.531,375.93,4.8822,281.95,5216.07,MXN,0.1482,0.1923,0.2474,0.4121,noche,Ineficiente
REG-01620,VIV-01620,2026-07-01,Chile,Vivienda,135,6,20.0,1650.0,1.0,0.6667,9.3007,279.02,2.0668,209.26,192519.2,CLP,0.1325,0.1874,0.235,0.4451,noche,Moderado
REG-01621,VIV-01621,2026-07-01,Mexico,Vivienda,112,3,13.0,1545.0,1.0,0.6667,7.1247,213.74,1.9084,160.31,2965.74,MXN,0.1142,0.1297,0.2222,0.5338,noche,Eficiente
REG-01622,VIV-01622,2026-07-01,Mexico,Vivienda,70,4,25.0,1895.0,1.0,0.3333,14.3193,429.58,6.1369,322.19,5960.52,MXN,0.1357,0.1649,0.2201,0.4793,noche,Ineficiente
REG-01623,VIV-01623,2026-07-01,Chile,Vivienda,110,1,12.0,1700.0,1.0,0.3333,11.382,341.46,3.1042,256.09,235602.8,CLP,0.1345,0.2076,0.201,0.4569,noche,Moderado
REG-01624,VIV-01624,2026-07-01,Argentina,Vivienda,66,1,25.0,1895.0,1.0,0.3333,12.4907,374.72,5.6776,281.04,266988.0,ARS,0.0922,0.1418,0.2569,0.5091,noche,Ineficiente
REG-01625,COM-01625,2026-07-01,Mexico,Comercio,174,5,65.0,3835.0,1.0,0.6667,33.703,1011.09,5.8109,758.32,14028.92,MXN,0.1025,0.4473,0.357,0.0931,manana,Eficiente
REG-01626,VIV-01626,2026-07-01,Colombia,Vivienda,100,3,28.0,1770.0,1.0,0.6667,10.445,313.35,3.1335,235.01,963541.0,COP,0.1008,0.1652,0.2041,0.5299,noche,Moderado
REG-01627,VIV-01627,2026-07-01,Brasil,Vivienda,106,2,19.0,1805.0,1.0,0.3333,12.829,384.87,3.6308,288.65,1573.14,BRL,0.1425,0.1692,0.225,0.4633,noche,Ineficiente
REG-01628,VIV-01628,2026-07-01,Mexico,Vivienda,101,6,14.0,1560.0,1.0,0.6667,7.7797,233.39,2.3108,175.04,3238.24,MXN,0.088,0.1677,0.1977,0.5466,noche,Eficiente
REG-01629,VIV-01629,2026-07-01,Mexico,Vivienda,139,6,16.0,1760.0,1.0,0.3333,12.277,368.31,2.6497,276.23,5110.26,MXN,0.152,0.1211,0.2686,0.4582,noche,Moderado
REG-01630,VIV-01630,2026-07-01,Argentina,Vivienda,40,1,16.0,1590.0,1.0,0.6667,7.9093,237.28,5.932,177.96,169062.0,ARS,0.1319,0.1859,0.2089,0.4733,noche,Eficiente
REG-01631,VIV-01631,2026-07-01,Brasil,Vivienda,121,3,26.0,1910.0,1.0,0.3333,12.756,382.68,3.1626,287.01,1564.2,BRL,0.15,0.1629,0.2239,0.4632,noche,Ineficiente
REG-01632,COM-01632,2026-07-01,Chile,Comercio,43,2,38.0,5945.0,1.0,0.5,65.8707,1976.12,45.9563,1482.09,1363522.8,CLP,0.0752,0.4424,0.4095,0.0729,manana,Ineficiente
REG-01633,VIV-01633,2026-07-01,Argentina,Vivienda,56,6,29.0,1955.0,1.0,0.3333,12.711,381.33,6.8095,286.0,271700.0,ARS,0.093,0.139,0.2597,0.5083,noche,Ineficiente
REG-01634,COM-01634,2026-07-01,Peru,Comercio,167,2,39.0,3775.0,1.0,0.5,43.8803,1316.41,7.8827,987.31,3702.41,PEN,0.057,0.3636,0.4305,0.1489,tarde,Eficiente
REG-01635,VIV-01635,2026-07-01,Mexico,Vivienda,122,6,25.0,1895.0,1.0,0.3333,12.577,377.31,3.0927,282.98,5235.13,MXN,0.1206,0.1509,0.2347,0.4937,noche,Ineficiente
REG-01636,VIV-01636,2026-07-01,Chile,Vivienda,80,3,31.0,1815.0,1.0,0.6667,10.2613,307.84,3.848,230.88,212409.6,CLP,0.087,0.217,0.2265,0.4695,noche,Moderado
REG-01637,VIV-01637,2026-07-01,Brasil,Vivienda,96,1,27.0,1755.0,1.0,0.6667,9.0787,272.36,2.8371,204.27,1113.27,BRL,0.1465,0.1283,0.248,0.4772,noche,Eficiente
REG-01638,VIV-01638,2026-07-01,Chile,Vivienda,98,2,30.0,1800.0,1.0,0.6667,9.8833,296.5,3.0255,222.38,204589.6,CLP,0.1256,0.1275,0.1805,0.5664,noche,Moderado
REG-01639,VIV-01639,2026-07-01,Peru,Vivienda,88,5,21.0,1835.0,1.0,0.3333,13.5517,406.55,4.6199,304.91,1143.41,PEN,0.1432,0.1452,0.1908,0.5207,noche,Ineficiente
REG-01640,VIV-01640,2026-07-01,Colombia,Vivienda,94,2,17.0,1605.0,1.0,0.6667,8.0933,242.8,2.583,182.1,746610.0,COP,0.1122,0.1846,0.2116,0.4915,noche,Eficiente
REG-01641,VIV-01641,2026-07-01,Colombia,Vivienda,150,6,24.0,1710.0,1.0,0.6667,9.133,273.99,1.8266,205.49,842509.0,COP,0.1393,0.1494,0.2298,0.4815,noche,Eficiente
REG-01642,VIV-01642,2026-07-01,Chile,Vivienda,74,5,31.0,1815.0,1.0,0.6667,10.818,324.54,4.3857,243.41,223937.2,CLP,0.1056,0.1956,0.2649,0.4339,noche,Moderado
REG-01643,VIV-01643,2026-07-01,Brasil,Vivienda,105,3,21.0,1665.0,1.0,0.6667,9.483,284.49,2.7094,213.37,1162.87,BRL,0.1472,0.1839,0.2101,0.4588,noche,Moderado
REG-01644,VIV-01644,2026-07-01,Brasil,Vivienda,83,4,12.0,1530.0,1.0,0.6667,7.491,224.73,2.7076,168.55,918.6,BRL,0.1327,0.1687,0.2111,0.4875,noche,Eficiente
REG-01645,VIV-01645,2026-07-01,Mexico,Vivienda,96,3,20.0,1820.0,1.0,0.3333,11.9577,358.73,3.7368,269.05,4977.43,MXN,0.0959,0.1549,0.2255,0.5237,noche,Moderado
REG-01646,COM-01646,2026-07-01,Argentina,Comercio,99,7,35.0,5125.0,1.0,0.75,67.9163,2037.49,20.5807,1528.12,1451714.0,ARS,0.0875,0.4295,0.4441,0.039,tarde,Moderado
REG-01647,VIV-01647,2026-07-01,Colombia,Vivienda,82,1,32.0,2000.0,1.0,0.3333,14.0207,420.62,5.1295,315.47,1293427.0,COP,0.1516,0.1883,0.2709,0.3892,noche,Ineficiente
REG-01648,VIV-01648,2026-07-01,Peru,Vivienda,67,2,20.0,1820.0,1.0,0.3333,12.8243,384.73,5.7422,288.55,1082.06,PEN,0.1381,0.153,0.1818,0.5272,noche,Ineficiente
REG-01649,VIV-01649,2026-07-01,Peru,Vivienda,109,6,28.0,1940.0,1.0,0.3333,14.6617,439.85,4.0353,329.89,1237.09,PEN,0.0888,0.2011,0.2243,0.4857,noche,Ineficiente
REG-01650,VIV-01650,2026-07-01,Colombia,Vivienda,79,4,31.0,1985.0,1.0,0.3333,15.0327,450.98,5.7086,338.24,1386784.0,COP,0.0953,0.2091,0.203,0.4926,noche,Ineficiente
REG-01651,VIV-01651,2026-07-01,Argentina,Vivienda,95,3,32.0,1830.0,1.0,0.6667,10.548,316.44,3.3309,237.33,225463.5,ARS,0.0854,0.2184,0.2023,0.4939,noche,Moderado
REG-01652,COM-01652,2026-07-01,Colombia,Comercio,114,3,65.0,5750.0,1.0,0.6667,53.127,1593.81,13.9808,1195.36,4900976.0,COP,0.1168,0.3824,0.4022,0.0985,tarde,Moderado
REG-01653,COM-01653,2026-07-01,Argentina,Comercio,154,12,38.0,10215.0,1.0,0.5,112.6917,3380.75,21.9529,2535.56,2408782.0,ARS,0.0921,0.3801,0.4089,0.1189,tarde,Moderado
REG-01654,VIV-01654,2026-07-01,Colombia,Vivienda,104,5,28.0,1940.0,1.0,0.3333,12.6883,380.65,3.6601,285.49,1170509.0,COP,0.1598,0.1203,0.2077,0.5122,noche,Ineficiente
REG-01655,VIV-01655,2026-07-01,Chile,Vivienda,86,3,17.0,1775.0,1.0,0.3333,12.3263,369.79,4.2999,277.34,255152.8,CLP,0.0805,0.1499,0.233,0.5366,noche,Moderado
REG-01656,VIV-01656,2026-07-01,Chile,Vivienda,86,2,28.0,1770.0,1.0,0.6667,8.9593,268.78,3.1253,201.58,185453.6,CLP,0.0938,0.2011,0.2202,0.4848,noche,Eficiente
REG-01657,COM-01657,2026-07-01,Chile,Comercio,171,7,59.0,9855.0,1.0,0.5,111.7593,3352.78,19.6069,2514.59,2313422.8,CLP,0.0958,0.3929,0.3993,0.1119,tarde,Moderado
REG-01658,VIV-01658,2026-07-01,Brasil,Vivienda,62,3,18.0,1620.0,1.0,0.6667,8.4913,254.74,4.1087,191.06,1041.28,BRL,0.106,0.1343,0.2523,0.5074,noche,Eficiente
REG-01659,VIV-01659,2026-07-01,Chile,Vivienda,78,1,26.0,1910.0,1.0,0.3333,14.1277,423.83,5.4337,317.87,292440.4,CLP,0.0866,0.1734,0.2741,0.4659,noche,Ineficiente
REG-01660,VIV-01660,2026-07-01,Argentina,Vivienda,64,3,22.0,1850.0,1.0,0.3333,13.353,400.59,6.2592,300.44,285418.0,ARS,0.1514,0.1934,0.253,0.4021,noche,Ineficiente
REG-01661,VIV-01661,2026-07-01,Brasil,Vivienda,105,5,25.0,1725.0,1.0,0.6667,8.2557,247.67,2.3588,185.75,1012.34,BRL,0.1333,0.1972,0.1932,0.4763,noche,Eficiente
REG-01662,VIV-01662,2026-07-01,Peru,Vivienda,83,1,31.0,1815.0,1.0,0.6667,10.0047,300.14,3.6161,225.1,844.12,PEN,0.0909,0.1993,0.22,0.4898,noche,Moderado
REG-01663,VIV-01663,2026-07-01,Argentina,Vivienda,127,3,19.0,1635.0,1.0,0.6667,7.8057,234.17,1.8439,175.63,166848.5,ARS,0.1074,0.1891,0.2628,0.4408,noche,Eficiente
REG-01664,VIV-01664,2026-07-01,Brasil,Vivienda,97,4,29.0,1785.0,1.0,0.6667,10.2147,306.44,3.1592,229.83,1252.57,BRL,0.1011,0.1569,0.2252,0.5168,noche,Moderado
REG-01665,VIV-01665,2026-07-01,Peru,Vivienda,89,3,27.0,1925.0,1.0,0.3333,12.9787,389.36,4.3748,292.02,1095.07,PEN,0.1173,0.1414,0.1906,0.5507,noche,Ineficiente
REG-01666,VIV-01666,2026-07-01,Peru,Vivienda,118,3,28.0,1770.0,1.0,0.6667,10.3007,309.02,2.6188,231.76,869.1,PEN,0.1345,0.2014,0.2055,0.4586,noche,Moderado
REG-01667,VIV-01667,2026-07-01,Peru,Vivienda,103,2,26.0,1910.0,1.0,0.3333,14.0627,421.88,4.0959,316.41,1186.54,PEN,0.1239,0.1871,0.2571,0.4318,noche,Ineficiente
REG-01668,VIV-01668,2026-07-01,Brasil,Vivienda,114,3,26.0,1910.0,1.0,0.3333,12.63,378.9,3.3237,284.17,1548.73,BRL,0.0957,0.1848,0.2661,0.4534,noche,Ineficiente
REG-01669,VIV-01669,2026-07-01,Colombia,Vivienda,89,6,15.0,1575.0,1.0,0.6667,7.8553,235.66,2.6479,176.75,724675.0,COP,0.0855,0.1948,0.2347,0.4851,noche,Eficiente
REG-01670,VIV-01670,2026-07-01,Brasil,Vivienda,59,4,29.0,1955.0,1.0,0.3333,14.667,440.01,7.4578,330.01,1798.55,BRL,0.1283,0.1817,0.2726,0.4175,noche,Ineficiente
REG-01671,VIV-01671,2026-07-01,Chile,Vivienda,73,3,31.0,1985.0,1.0,0.3333,13.0407,391.22,5.3592,293.42,269946.4,CLP,0.1599,0.1357,0.2412,0.4631,noche,Ineficiente
REG-01672,VIV-01672,2026-07-01,Brasil,Vivienda,136,4,32.0,1830.0,1.0,0.6667,9.288,278.64,2.0488,208.98,1138.94,BRL,0.1303,0.2012,0.1853,0.4831,noche,Moderado
REG-01673,VIV-01673,2026-07-01,Mexico,Vivienda,86,5,28.0,1770.0,1.0,0.6667,9.1113,273.34,3.1784,205.0,3792.5,MXN,0.1418,0.1741,0.246,0.4381,noche,Eficiente
REG-01674,COM-01674,2026-07-01,Peru,Comercio,46,2,44.0,8220.0,1.0,0.5,86.3093,2589.28,56.2887,1941.96,7282.35,PEN,0.0531,0.431,0.3942,0.1217,manana,Ineficiente
REG-01675,VIV-01675,2026-07-01,Chile,Vivienda,89,2,26.0,1740.0,1.0,0.6667,8.7407,262.22,2.9463,196.67,180936.4,CLP,0.1443,0.2175,0.2797,0.3585,noche,Eficiente
REG-01676,VIV-01676,2026-07-01,Colombia,Vivienda,87,4,14.0,1560.0,1.0,0.6667,7.4213,222.64,2.5591,166.98,684618.0,COP,0.1344,0.2182,0.1992,0.4482,noche,Eficiente
REG-01677,COM-01677,2026-07-01,Brasil,Comercio,159,5,61.0,4510.0,1.0,0.75,51.414,1542.42,9.7008,1156.82,6304.67,BRL,0.1128,0.4095,0.3667,0.111,manana,Eficiente
REG-01678,VIV-01678,2026-07-01,Mexico,Vivienda,127,3,25.0,1725.0,1.0,0.6667,9.853,295.59,2.3275,221.69,4101.27,MXN,0.1492,0.2103,0.2252,0.4153,noche,Moderado
