id_inmueble,consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,superficie_m2,categoria
VIV-01422,355.01,True,16,Casa,12,92,Moderado
VIV-01423,240.43,True,13,Casa,12,81,Eficiente
VIV-01424,364.41,True,22,Casa,6,105,Moderado
COM-01425,2616.55,False,38,Comercio,12,64,Ineficiente
VIV-01426,403.73,True,21,Casa,6,71,Ineficiente
VIV-01427,304.31,True,27,Casa,6,75,Moderado
VIV-01428,387.65,True,30,Casa,6,40,Ineficiente
COM-01429,2079.85,False,47,Comercio,12,94,Moderado
VIV-01430,369.34,True,20,Casa,6,81,Moderado
COM-01431,2283.08,True,38,Comercio,12,120,Moderado
VIV-01432,216.43,True,14,Casa,12,83,Eficiente
VIV-01433,377.76,True,19,Casa,6,150,Ineficiente
VIV-01434,311.69,True,26,Casa,6,51,Moderado
VIV-01435,237.78,True,16,Casa,6,87,Eficiente
COM-01436,2234.68,True,63,Comercio,12,70,Ineficiente
COM-01437,2653.48,False,36,Comercio,12,147,Moderado
VIV-01438,228.55,True,13,Casa,12,121,Eficiente
COM-01439,2118.19,False,38,Comercio,12,145,Moderado
VIV-01440,376.97,True,21,Casa,12,82,Ineficiente
VIV-01441,386.71,True,21,Casa,12,100,Ineficiente
COM-01442,2150.46,True,65,Comercio,12,177,Eficiente
COM-01443,965.0,True,49,Comercio,12,41,Ineficiente
VIV-01444,247.25,True,18,Casa,6,54,Eficiente
VIV-01445,306.05,True,32,Casa,12,59,Moderado
VIV-01446,419.65,True,24,Casa,6,60,Ineficiente
COM-01447,958.48,True,37,Comercio,12,89,Eficiente
COM-01448,2504.25,True,29,Comercio,12,145,Moderado
VIV-01449,356.69,True,17,Casa,6,61,Moderado
COM-01450,1566.01,True,55,Comercio,12,169,Eficiente
VIV-01451,426.04,True,27,Casa,6,117,Ineficiente
VIV-01452,280.04,True,21,Casa,12,86,Moderado
VIV-01453,211.72,True,12,Casa,6,83,Eficiente
COM-01454,2253.96,False,39,Comercio,12,80,Ineficiente
VIV-01455,360.88,True,17,Casa,6,86,Moderado
COM-01456,2253.35,True,37,Comercio,12,150,Moderado
VIV-01457,266.3,True,25,Casa,6,106,Eficiente
COM-01458,957.76,False,32,Comercio,12,82,Eficiente
COM-01459,1241.36,False,56,Comercio,12,48,Ineficiente
VIV-01460,351.69,True,15,Casa,6,69,Moderado
VIV-01461,366.67,True,16,Casa,6,50,Moderado
VIV-01462,227.66,True,18,Casa,12,62,Eficiente
COM-01463,2281.9,True,66,Comercio,12,72,Ineficiente
COM-01464,2620.9,False,51,Comercio,12,115,Ineficiente
VIV-01465,444.47,True,30,Casa,6,116,Ineficiente
VIV-01466,382.8,True,25,Casa,6,130,Ineficiente
COM-01467,2562.71,False,51,Comercio,12,198,Moderado
VIV-01468,260.33,True,30,Casa,12,158,Eficiente
VIV-01469,351.63,True,14,Casa,6,66,Moderado
COM-01470,985.83,False,57,Comercio,12,181,Eficiente
VIV-01471,342.27,True,15,Casa,6,48,Moderado
VIV-01472,381.89,True,19,Casa,6,116,Ineficiente
VIV-01473,254.98,True,24,Casa,12,98,Eficiente
COM-01474,1708.61,True,43,Comercio,12,188,Eficiente
VIV-01475,231.62,True,18,Casa,6,130,Eficiente
VIV-01476,247.18,True,18,Casa,12,53,Eficiente
COM-01477,1707.84,False,53,Comercio,12,152,Eficiente
VIV-01478,239.52,True,19,Casa,12,40,Eficiente
VIV-01479,417.01,True,30,Casa,6,102,Ineficiente
VIV-01480,226.69,True,16,Casa,6,100,Eficiente
VIV-01481,440.57,True,30,Casa,12,53,Ineficiente
VIV-01482,240.72,True,13,Casa,6,73,Eficiente
COM-01483,1323.0,True,29,Comercio,12,150,Eficiente
VIV-01484,272.93,True,30,Casa,6,103,Eficiente
COM-01485,2384.75,True,70,Comercio,12,140,Moderado
VIV-01486,222.36,True,13,Casa,12,83,Eficiente
VIV-01487,362.68,True,13,Casa,12,88,Moderado
VIV-01488,373.16,True,17,Casa,12,111,Ineficiente
VIV-01489,315.79,True,29,Casa,6,109,Moderado
VIV-01490,294.48,True,30,Casa,6,82,Moderado
COM-01491,2081.75,False,34,Comercio,12,128,Moderado
VIV-01492,282.82,True,28,Casa,6,108,Moderado
VIV-01493,307.69,True,27,Casa,6,40,Moderado
VIV-01494,342.07,True,14,Casa,12,82,Moderado
VIV-01495,220.41,True,12,Casa,6,109,Eficiente
VIV-01496,404.53,True,25,Casa,6,62,Ineficiente
VIV-01497,356.09,True,12,Casa,6,63,Moderado
VIV-01498,413.89,True,29,Casa,6,122,Ineficiente
COM-01499,2561.8,True,31,Comercio,12,49,Ineficiente
VIV-01500,244.91,True,15,Casa,6,86,Eficiente
VIV-01501,278.19,True,22,Casa,6,92,Moderado
VIV-01502,360.01,True,13,Casa,6,53,Moderado
COM-01503,2898.0,False,71,Comercio,12,177,Moderado
COM-01504,1455.86,True,43,Comercio,12,88,Moderado
VIV-01505,264.65,True,21,Casa,12,89,Eficiente
VIV-01506,417.41,True,29,Casa,12,44,Ineficiente
VIV-01507,275.83,True,23,Casa,6,77,Eficiente
VIV-01508,329.4,True,32,Casa,6,109,Moderado
VIV-01509,246.4,True,14,Casa,6,92,Eficiente
VIV-01510,259.13,True,18,Casa,6,73,Eficiente
VIV-01511,241.59,True,19,Casa,12,83,Eficiente
COM-01512,1681.93,False,47,Comercio,12,43,Ineficiente
COM-01513,2040.84,True,47,Comercio,12,199,Eficiente
VIV-01514,275.09,True,28,Casa,12,125,Eficiente
VIV-01515,352.93,True,14,Casa,6,114,Moderado
COM-01516,2364.84,False,70,Comercio,12,88,Ineficiente
VIV-01517,271.81,True,20,Casa,6,75,Eficiente
VIV-01518,414.37,True,25,Casa,12,107,Ineficiente
COM-01519,1964.36,True,41,Comercio,12,187,Eficiente
COM-01520,2349.65,False,63,Comercio,12,53,Ineficiente
VIV-01521,294.45,True,25,Casa,6,40,Moderado
VIV-01522,227.23,True,14,Casa,12,112,Eficiente
COM-01523,1041.8,False,55,Comercio,12,58,Moderado
COM-01524,1535.33,False,44,Comercio,12,55,Ineficiente
VIV-01525,341.99,True,13,Casa,6,40,Moderado
VIV-01526,266.28,True,21,Casa,6,70,Eficiente
VIV-01527,374.66,True,21,Casa,6,103,Ineficiente
VIV-01528,277.3,True,31,Casa,6,79,Moderado
VIV-01529,287.89,True,27,Casa,6,109,Moderado
VIV-01530,288.47,True,26,Casa,6,81,Moderado
VIV-01531,418.05,True,32,Casa,6,94,Ineficiente
VIV-01532,264.24,True,30,Casa,6,76,Eficiente
COM-01533,1617.83,True,54,Comercio,12,56,Ineficiente
COM-01534,1500.33,False,43,Comercio,12,154,Eficiente
VIV-01535,296.1,True,27,Casa,6,98,Moderado
VIV-01536,262.16,True,19,Casa,6,140,Eficiente
COM-01537,2055.42,False,48,Comercio,12,119,Moderado
VIV-01538,252.01,True,25,Casa,12,89,Eficiente
VIV-01539,387.55,True,19,Casa,6,54,Ineficiente
VIV-01540,423.18,True,30,Casa,6,65,Ineficiente
VIV-01541,393.24,True,29,Casa,6,62,Ineficiente
VIV-01542,400.5,True,27,Casa,6,76,Ineficiente
VIV-01543,441.72,True,29,Casa,12,97,Ineficiente
VIV-01544,346.39,True,14,Casa,12,40,Moderado
VIV-01545,245.74,True,18,Casa,6,103,Eficiente
VIV-01546,288.76,True,25,Casa,6,48,Moderado
VIV-01547,235.62,True,19,Casa,12,70,Eficiente
VIV-01548,376.32,True,28,Casa,6,130,Ineficiente
VIV-01549,384.48,True,18,Casa,6,95,Ineficiente
VIV-01550,241.06,True,16,Casa,6,137,Eficiente
COM-01551,2185.29,True,68,Comercio,12,73,Ineficiente
VIV-01552,265.61,True,18,Casa,6,109,Eficiente
VIV-01553,370.98,True,21,Casa,12,67,Ineficiente
VIV-01554,395.89,True,24,Casa,6,99,Ineficiente
COM-01555,2212.7,True,36,Comercio,12,153,Moderado
VIV-01556,307.5,True,28,Casa,6,69,Moderado
VIV-01557,328.73,True,32,Casa,6,76,Moderado
VIV-01558,270.72,True,21,Casa,6,77,Eficiente
VIV-01559,266.98,True,18,Casa,6,62,Eficiente
VIV-01560,378.86,True,25,Casa,6,151,Ineficiente
VIV-01561,237.33,True,12,Casa,12,78,Eficiente
VIV-01562,363.42,True,22,Casa,6,101,Moderado
COM-01563,1039.3,False,39,Comercio,12,106,Eficiente
VIV-01564,254.81,True,17,Casa,6,55,Eficiente
VIV-01565,387.31,True,28,Casa,6,87,Ineficiente
COM-01566,2211.83,True,54,Comercio,12,169,Moderado
COM-01567,2172.35,True,67,Comercio,12,39,Ineficiente
COM-01568,1580.09,False,49,Comercio,12,56,Ineficiente
VIV-01569,265.46,True,19,Casa,12,75,Eficiente
COM-01570,2247.55,False,57,Comercio,12,157,Moderado
VIV-01571,425.77,True,26,Casa,12,83,Ineficiente
COM-01572,2017.85,True,61,Comercio,12,94,Moderado
COM-01573,2372.85,False,65,Comercio,12,82,Ineficiente
COM-01574,1829.93,False,65,Comercio,12,139,Moderado
COM-01575,972.79,False,53,Comercio,12,101,Eficiente
VIV-01576,292.96,True,31,Casa,6,43,Moderado
COM-01577,2378.44,False,67,Comercio,12,99,Ineficiente
COM-01578,1763.85,False,71,Comercio,12,196,Eficiente
VIV-01579,328.46,True,31,Casa,12,87,Moderado
COM-01580,1015.56,True,48,Comercio,12,33,Ineficiente
VIV-01581,251.49,True,21,Casa,6,86,Eficiente
COM-01582,2789.41,False,45,Comercio,12,174,Moderado
COM-01583,1776.03,False,69,Comercio,12,37,Ineficiente
COM-01584,2248.2,True,62,Comercio,12,141,Moderado
VIV-01585,353.57,True,13,Casa,6,79,Moderado
COM-01586,2324.57,True,47,Comercio,12,131,Moderado
VIV-01587,262.44,True,26,Casa,6,66,Eficiente
COM-01588,1986.7,False,42,Comercio,12,110,Moderado
VIV-01589,402.59,True,29,Casa,6,68,Ineficiente
VIV-01590,297.13,True,32,Casa,6,99,Moderado
COM-01591,3278.17,True,46,Comercio,12,59,Ineficiente
VIV-01592,248.49,True,22,Casa,12,117,Eficiente
VIV-01593,216.05,True,12,Casa,6,131,Eficiente
VIV-01594,353.33,True,15,Casa,6,60,Moderado
VIV-01595,269.21,True,31,Casa,6,55,Eficiente
COM-01596,2161.4,False,63,Comercio,12,93,Ineficiente
VIV-01597,368.41,True,25,Casa,6,80,Moderado
COM-01598,2786.85,False,41,Comercio,12,157,Moderado
VIV-01599,293.85,True,30,Casa,6,88,Moderado
VIV-01600,390.76,True,19,Casa,12,40,Ineficiente
VIV-01601,279.71,True,23,Casa,6,129,Moderado
VIV-01602,388.28,True,25,Casa,12,125,Ineficiente
VIV-01603,234.0,True,16,Casa,12,133,Eficiente
VIV-01604,371.81,True,15,Casa,6,70,Ineficiente
VIV-01605,356.49,True,13,Casa,12,72,Moderado
COM-01606,1937.66,False,37,Comercio,12,197,Eficiente
COM-01607,935.65,False,53,Comercio,12,142,Eficiente
VIV-01608,377.22,True,21,Casa,6,94,Ineficiente
COM-01609,1494.29,True,39,Comercio,12,37,Ineficiente
VIV-01610,366.05,True,19,Casa,6,114,Moderado
VIV-01611,250.7,True,18,Casa,6,101,Eficiente
VIV-01612,387.97,True,25,Casa,12,86,Ineficiente
VIV-01613,278.37,True,20,Casa,6,96,Moderado
VIV-01614,308.62,True,31,Casa,6,95,Moderado
COM-01615,2194.83,False,45,Comercio,12,127,Moderado
VIV-01616,426.97,True,31,Casa,6,108,Ineficiente
VIV-01617,258.36,True,20,Casa,12,123,Eficiente
VIV-01618,363.6,True,22,Casa,6,83,Moderado
VIV-01619,375.93,True,23,Casa,6,77,Ineficiente
VIV-01620,279.02,True,20,Casa,6,135,Moderado
VIV-01621,213.74,True,13,Casa,6,112,Eficiente
VIV-01622,429.58,True,25,Casa,6,70,Ineficiente
VIV-01623,341.46,True,12,Casa,6,110,Moderado
VIV-01624,374.72,True,25,Casa,12,66,Ineficiente
COM-01625,1011.09,False,65,Comercio,12,174,Eficiente
VIV-01626,313.35,True,28,Casa,6,100,Moderado
VIV-01627,384.87,True,19,Casa,6,106,Ineficiente
VIV-01628,233.39,True,14,Casa,6,101,Eficiente
VIV-01629,368.31,True,16,Casa,12,139,Moderado
VIV-01630,237.28,True,16,Casa,6,40,Eficiente
VIV-01631,382.68,True,26,Casa,6,121,Ineficiente
COM-01632,1976.12,False,38,Comercio,12,43,Ineficiente
VIV-01633,381.33,True,29,Casa,12,56,Ineficiente
COM-01634,1316.41,True,39,Comercio,12,167,Eficiente
VIV-01635,377.31,True,25,Casa,6,122,Ineficiente
VIV-01636,307.84,True,31,Casa,6,80,Moderado
VIV-01637,272.36,True,27,Casa,6,96,Eficiente
VIV-01638,296.5,True,30,Casa,6,98,Moderado
VIV-01639,406.55,True,21,Casa,6,88,Ineficiente
VIV-01640,242.8,True,17,Casa,6,94,Eficiente
VIV-01641,273.99,True,24,Casa,6,150,Eficiente
VIV-01642,324.54,True,31,Casa,12,74,Moderado
VIV-01643,284.49,True,21,Casa,6,105,Moderado
VIV-01644,224.73,True,12,Casa,6,83,Eficiente
VIV-01645,358.73,True,20,Casa,6,96,Moderado
COM-01646,2037.49,True,35,Comercio,12,99,Moderado
VIV-01647,420.62,True,32,Casa,12,82,Ineficiente
VIV-01648,384.73,True,20,Casa,6,67,Ineficiente
VIV-01649,439.85,True,28,Casa,6,109,Ineficiente
VIV-01650,450.98,True,31,Casa,6,79,Ineficiente
VIV-01651,316.44,True,32,Casa,6,95,Moderado
COM-01652,1593.81,True,65,Comercio,12,114,Moderado
COM-01653,3380.75,True,38,Comercio,12,154,Moderado
VIV-01654,380.65,True,28,Casa,6,104,Ineficiente
VIV-01655,369.79,True,17,Casa,6,86,Moderado
VIV-01656,268.78,True,28,Casa,6,86,Eficiente
COM-01657,3352.78,True,59,Comercio,12,171,Moderado
VIV-01658,254.74,True,18,Casa,12,62,Eficiente
VIV-01659,423.83,True,26,Casa,12,78,Ineficiente
VIV-01660,400.59,True,22,Casa,12,64,Ineficiente
VIV-01661,247.67,True,25,Casa,6,105,Eficiente
VIV-01662,300.14,True,31,Casa,6,83,Moderado
VIV-01663,234.17,True,19,Casa,12,127,Eficiente
VIV-01664,306.44,True,29,Casa,6,97,Moderado
VIV-01665,389.36,True,27,Casa,6,89,Ineficiente
VIV-01666,309.02,True,28,Casa,6,118,Moderado
VIV-01667,421.88,True,26,Casa,12,103,Ineficiente
VIV-01668,378.9,True,26,Casa,12,114,Ineficiente
VIV-01669,235.66,True,15,Casa,6,89,Eficiente
VIV-01670,440.01,True,29,Casa,12,59,Ineficiente
VIV-01671,391.22,True,31,Casa,6,73,Ineficiente
VIV-01672,278.64,True,32,Casa,6,136,Moderado
VIV-01673,273.34,True,28,Casa,6,86,Eficiente
COM-01674,2589.28,False,44,Comercio,12,46,Ineficiente
VIV-01675,262.22,True,26,Casa,12,89,Eficiente
VIV-01676,222.64,True,14,Casa,6,87,Eficiente
COM-01677,1542.42,False,61,Comercio,12,159,Eficiente
VIV-01678,295.59,True,25,Casa,6,127,Moderado
COM-01679,861.24,True,45,Comercio,12,60,Moderado
VIV-01680,297.97,True,26,Casa,6,57,Moderado
VIV-01681,373.1,True,18,Casa,12,136,Ineficiente
VIV-01682,435.16,True,29,Casa,6,108,Ineficiente
VIV-01683,230.62,True,13,Casa,12,92,Eficiente
COM-01684,1704.67,False,44,Comercio,12,50,Ineficiente
VIV-01685,372.91,True,20,Casa,6,59,Ineficiente
VIV-01686,403.42,True,26,Casa,6,62,Ineficiente
VIV-01687,409.82,True,30,Casa,6,74,Ineficiente
VIV-01688,440.46,True,32,Casa,6,110,Ineficiente
COM-01689,2394.52,False,57,Comercio,12,130,Moderado
COM-01690,2357.55,False,49,Comercio,12,152,Moderado
VIV-01691,229.32,True,18,Casa,6,87,Eficiente
VIV-01692,347.92,True,17,Casa,6,47,Moderado
VIV-01693,434.91,True,29,Casa,6,106,Ineficiente
VIV-01694,274.79,True,23,Casa,6,103,Eficiente
COM-01695,2196.52,True,39,Comercio,12,65,Ineficiente
VIV-01696,262.58,True,17,Casa,6,40,Eficiente
COM-01697,873.35,False,62,Comercio,12,132,Eficiente
COM-01698,3150.89,False,65,Comercio,12,41,Ineficiente
VIV-01699,445.86,True,32,Casa,6,70,Ineficiente
COM-01700,2100.96,True,70,Comercio,12,198,Eficiente
COM-01701,1142.55,False,61,Comercio,12,103,Eficiente
VIV-01702,273.75,True,25,Casa,12,40,Eficiente
VIV-01703,289.91,True,23,Casa,12,64,Moderado
VIV-01704,233.5,True,18,Casa,6,88,Eficiente
VIV-01705,229.81,True,19,Casa,12,95,Eficiente
VIV-01706,238.57,True,14,Casa,12,116,Eficiente
VIV-01707,364.37,True,19,Casa,6,80,Moderado
VIV-01708,296.66,True,27,Casa,12,130,Moderado
COM-01709,2059.56,False,38,Comercio,12,50,Ineficiente
VIV-01710,374.26,True,18,Casa,6,67,Ineficiente
COM-01711,2730.14,True,40,Comercio,12,100,Ineficiente
VIV-01712,416.29,True,24,Casa,6,78,Ineficiente
VIV-01713,226.91,True,13,Casa,6,111,Eficiente
VIV-01714,393.51,True,23,Casa,12,73,Ineficiente
VIV-01715,417.19,True,31,Casa,12,97,Ineficiente
VIV-01716,243.34,True,17,Casa,6,64,Eficiente
VIV-01717,309.71,True,27,Casa,12,68,Moderado
VIV-01718,253.22,True,16,Casa,12,66,Eficiente
VIV-01719,371.25,True,22,Casa,12,112,Ineficiente
VIV-01720,278.64,True,22,Casa,12,88,Moderado
VIV-01721,366.43,True,15,Casa,6,127,Moderado
VIV-01722,385.99,True,17,Casa,12,50,Ineficiente
VIV-01723,380.89,True,19,Casa,6,91,Ineficiente
VIV-01724,287.14,True,28,Casa,6,88,Moderado
VIV-01725,394.94,True,20,Casa,12,65,Ineficiente
VIV-01726,245.44,True,15,Casa,6,85,Eficiente
VIV-01727,293.22,True,30,Casa,6,105,Moderado
COM-01728,1404.32,True,42,Comercio,12,55,Ineficiente
VIV-01729,440.94,True,31,Casa,12,94,Ineficiente
VIV-01730,402.53,True,28,Casa,6,121,Ineficiente
VIV-01731,363.54,True,21,Casa,6,81,Moderado
VIV-01732,343.08,True,12,Casa,6,119,Moderado
VIV-01733,289.43,True,29,Casa,6,74,Moderado
VIV-01734,237.06,True,14,Casa,6,58,Eficiente
COM-01735,1982.74,True,53,Comercio,12,194,Eficiente
COM-01736,1710.09,True,70,Comercio,12,130,Moderado
VIV-01737,403.6,True,25,Casa,6,109,Ineficiente
COM-01738,1987.85,True,33,Comercio,12,40,Ineficiente
COM-01739,2004.63,False,44,Comercio,12,58,Ineficiente
VIV-01740,259.33,True,30,Casa,12,120,Eficiente
VIV-01741,230.23,True,13,Casa,6,90,Eficiente
VIV-01742,244.19,True,19,Casa,6,58,Eficiente
VIV-01743,395.35,True,21,Casa,6,58,Ineficiente
COM-01744,2298.01,True,56,Comercio,12,68,Ineficiente
VIV-01745,358.0,True,20,Casa,6,118,Moderado
COM-01746,2581.03,False,35,Comercio,12,96,Ineficiente
VIV-01747,358.69,True,12,Casa,12,74,Moderado
VIV-01748,371.77,True,16,Casa,12,108,Ineficiente
VIV-01749,383.22,True,28,Casa,6,94,Ineficiente
COM-01750,2086.19,True,54,Comercio,12,111,Moderado
VIV-01751,281.77,True,26,Casa,6,113,Moderado
VIV-01752,299.65,True,30,Casa,6,79,Moderado
VIV-01753,232.68,True,16,Casa,6,79,Eficiente
VIV-01754,437.41,True,31,Casa,12,100,Ineficiente
VIV-01755,289.82,True,23,Casa,6,91,Moderado
VIV-01756,265.68,True,32,Casa,6,84,Eficiente
VIV-01757,350.28,True,14,Casa,12,110,Moderado
COM-01758,1982.59,False,39,Comercio,12,199,Eficiente
VIV-01759,251.23,True,15,Casa,12,58,Eficiente
VIV-01760,234.0,True,12,Casa,6,129,Eficiente
VIV-01761,421.61,True,25,Casa,6,117,Ineficiente
VIV-01762,381.83,True,27,Casa,12,58,Ineficiente
COM-01763,1636.8,False,34,Comercio,12,30,Ineficiente
VIV-01764,296.78,True,26,Casa,6,40,Moderado
COM-01765,884.16,False,37,Comercio,12,141,Eficiente
VIV-01766,386.03,True,21,Casa,6,70,Ineficiente
COM-01767,839.88,False,30,Comercio,12,38,Moderado
VIV-01768,374.78,True,17,Casa,6,57,Ineficiente
VIV-01769,234.26,True,15,Casa,6,96,Eficiente
COM-01770,1612.26,True,69,Comercio,12,36,Ineficiente
VIV-01771,253.67,True,25,Casa,12,119,Eficiente
VIV-01772,407.75,True,21,Casa,6,105,Ineficiente
VIV-01773,267.64,True,25,Casa,12,125,Eficiente
VIV-01774,321.41,True,31,Casa,6,81,Moderado
VIV-01775,286.02,True,22,Casa,12,149,Moderado
VIV-01776,276.21,True,22,Casa,6,72,Eficiente
VIV-01777,396.48,True,20,Casa,6,40,Ineficiente
VIV-01778,292.16,True,27,Casa,6,87,Moderado
VIV-01779,244.77,True,16,Casa,12,61,Eficiente
COM-01780,1760.71,True,68,Comercio,12,86,Moderado
VIV-01781,267.68,True,19,Casa,12,86,Eficiente
VIV-01782,283.04,True,31,Casa,6,106,Moderado
VIV-01783,251.93,True,15,Casa,6,76,Eficiente
VIV-01784,397.61,True,29,Casa,12,68,Ineficiente
VIV-01785,252.45,True,27,Casa,6,80,Eficiente
COM-01786,2178.59,False,44,Comercio,12,56,Ineficiente
VIV-01787,221.13,True,14,Casa,6,77,Eficiente
VIV-01788,367.16,True,20,Casa,6,76,Moderado
VIV-01789,304.88,True,27,Casa,6,67,Moderado
VIV-01790,233.41,True,12,Casa,6,113,Eficiente
VIV-01791,396.64,True,20,Casa,6,121,Ineficiente
COM-01792,2373.3,True,62,Comercio,12,148,Moderado
VIV-01793,438.43,True,30,Casa,12,81,Ineficiente
VIV-01794,275.49,True,22,Casa,6,80,Eficiente
COM-01795,1438.13,False,53,Comercio,12,125,Eficiente
COM-01796,2172.44,True,53,Comercio,12,129,Moderado
COM-01797,2249.19,False,55,Comercio,12,85,Ineficiente
VIV-01798,364.52,True,17,Casa,6,93,Moderado
COM-01799,1052.95,False,52,Comercio,12,126,Eficiente
VIV-01800,389.79,True,30,Casa,6,67,Ineficiente
VIV-01801,253.69,True,26,Casa,6,90,Eficiente
COM-01802,3131.03,True,44,Comercio,12,117,Ineficiente
COM-01803,1599.79,True,65,Comercio,12,68,Ineficiente
VIV-01804,322.23,True,29,Casa,12,75,Moderado
VIV-01805,324.0,True,32,Casa,6,61,Moderado
VIV-01806,301.8,True,25,Casa,12,77,Moderado
VIV-01807,226.35,True,12,Casa,12,131,Eficiente
VIV-01808,267.95,True,26,Casa,6,68,Eficiente
VIV-01809,217.21,True,13,Casa,6,117,Eficiente
VIV-01810,267.3,True,26,Casa,6,99,Eficiente
COM-01811,1007.42,True,37,Comercio,12,185,Eficiente
COM-01812,2653.5,False,59,Comercio,12,158,Moderado
VIV-01813,294.14,True,31,Casa,12,109,Moderado
VIV-01814,444.07,True,31,Casa,12,94,Ineficiente
VIV-01815,217.76,True,12,Casa,12,96,Eficiente
COM-01816,2682.86,True,55,Comercio,12,108,Ineficiente
COM-01817,2299.82,True,45,Comercio,12,86,Ineficiente
VIV-01818,363.76,True,19,Casa,12,115,Moderado
COM-01819,739.71,False,23,Comercio,12,48,Moderado
VIV-01820,396.5,True,26,Casa,6,76,Ineficiente
VIV-01821,253.46,True,17,Casa,6,148,Eficiente
COM-01822,1752.1,False,70,Comercio,12,108,Moderado
VIV-01823,439.89,True,29,Casa,12,74,Ineficiente
COM-01824,2078.16,True,36,Comercio,12,59,Ineficiente
VIV-01825,412.61,True,25,Casa,12,102,Ineficiente
VIV-01826,285.34,True,26,Casa,6,94,Moderado
VIV-01827,392.27,True,32,Casa,6,92,Ineficiente
VIV-01828,246.37,True,15,Casa,6,98,Eficiente
VIV-01829,397.8,True,25,Casa,6,98,Ineficiente
COM-01830,1058.22,True,49,Comercio,12,76,Moderado
COM-01831,2120.4,True,67,Comercio,12,198,Eficiente
COM-01832,2188.66,True,52,Comercio,12,98,Moderado
VIV-01833,300.24,True,25,Casa,6,101,Moderado
COM-01834,2105.54,True,32,Comercio,12,121,Moderado
VIV-01835,218.99,True,15,Casa,6,123,Eficiente
VIV-01836,339.12,True,12,Casa,6,80,Moderado
VIV-01837,236.07,True,13,Casa,6,102,Eficiente
VIV-01838,407.79,True,32,Casa,12,123,Ineficiente
VIV-01839,296.22,True,31,Casa,6,116,Moderado
VIV-01840,252.98,True,15,Casa,6,94,Eficiente
COM-01841,1045.85,True,62,Comercio,12,141,Eficiente
COM-01842,966.89,False,35,Comercio,12,43,Moderado
VIV-01843,374.81,True,24,Casa,6,117,Ineficiente
VIV-01844,287.93,True,23,Casa,6,85,Moderado
VIV-01845,436.82,True,32,Casa,12,94,Ineficiente
VIV-01846,441.72,True,29,Casa,12,40,Ineficiente
VIV-01847,236.87,True,21,Casa,6,149,Eficiente
COM-01848,2153.59,True,36,Comercio,12,181,Eficiente
VIV-01849,238.6,True,19,Casa,6,84,Eficiente
VIV-01850,304.23,True,28,Casa,6,101,Moderado
VIV-01851,299.73,True,25,Casa,6,105,Moderado
COM-01852,2193.48,True,42,Comercio,12,94,Ineficiente
COM-01853,1370.03,False,54,Comercio,12,119,Eficiente
VIV-01854,358.27,True,14,Casa,6,100,Moderado
COM-01855,1155.31,True,68,Comercio,12,80,Moderado
COM-01856,2323.08,False,39,Comercio,12,169,Moderado
COM-01857,3034.8,False,39,Comercio,12,118,Ineficiente
VIV-01858,403.52,True,24,Casa,6,75,Ineficiente
VIV-01859,359.51,True,12,Casa,6,66,Moderado
VIV-01860,222.79,True,16,Casa,6,99,Eficiente
VIV-01861,369.47,True,15,Casa,6,77,Moderado
VIV-01862,370.12,True,21,Casa,6,95,Moderado
VIV-01863,240.97,True,21,Casa,6,57,Eficiente
COM-01864,1720.31,False,70,Comercio,12,53,Ineficiente
COM-01865,1723.25,False,59,Comercio,12,42,Ineficiente
COM-01866,1599.94,False,33,Comercio,12,77,Moderado
VIV-01867,265.63,True,23,Casa,6,75,Eficiente
COM-01868,2391.74,False,69,Comercio,12,94,Ineficiente
VIV-01869,228.9,True,16,Casa,6,75,Eficiente
VIV-01870,349.79,True,12,Casa,6,107,Moderado
VIV-01871,356.41,True,19,Casa,6,100,Moderado
COM-01872,1131.23,False,65,Comercio,12,89,Eficiente
