id_inmueble,tipo_establecimiento,superficie_m2,habitantes_empleados,pais_ubicacion
COM-03296,Comercio,65,4,Peru
VIV-03297,Vivienda,45,3,Colombia
VIV-03298,Vivienda,118,3,Chile
VIV-03299,Vivienda,97,6,Mexico
VIV-03300,Vivienda,66,4,Mexico
VIV-03301,Vivienda,105,1,Brasil
COM-03302,Comercio,107,8,Mexico
VIV-03303,Vivienda,99,5,Brasil
COM-03304,Comercio,130,12,Mexico
VIV-03305,Vivienda,77,2,Mexico
VIV-03306,Vivienda,82,1,Brasil
VIV-03307,Vivienda,116,6,Colombia
VIV-03308,Vivienda,102,4,Argentina
VIV-03309,Vivienda,114,6,Argentina
VIV-03310,Vivienda,52,5,Chile
VIV-03311,Vivienda,81,3,Chile
VIV-03312,Vivienda,40,6,Mexico
VIV-03313,Vivienda,93,6,Peru
VIV-03314,Vivienda,62,1,Peru
VIV-03315,Vivienda,82,4,Chile
COM-03316,Comercio,181,7,Chile
VIV-03317,Vivienda,59,5,Brasil
COM-03318,Comercio,42,2,Mexico
VIV-03319,Vivienda,120,1,Brasil
VIV-03320,Vivienda,79,4,Brasil
VIV-03321,Vivienda,60,2,Peru
VIV-03322,Vivienda,114,4,Chile
COM-03323,Comercio,133,12,Colombia
VIV-03324,Vivienda,113,5,Brasil
VIV-03325,Vivienda,143,1,Peru
VIV-03326,Vivienda,153,6,Chile
VIV-03327,Vivienda,98,2,Mexico
COM-03328,Comercio,172,6,Brasil
VIV-03329,Vivienda,105,1,Colombia
VIV-03330,Vivienda,83,5,Colombia
VIV-03331,Vivienda,88,1,Peru
VIV-03332,Vivienda,122,4,Peru
VIV-03333,Vivienda,117,2,Peru
VIV-03334,Vivienda,69,2,Mexico
VIV-03335,Vivienda,61,4,Brasil
VIV-03336,Vivienda,75,5,Colombia
VIV-03337,Vivienda,104,3,Mexico
VIV-03338,Vivienda,40,2,Colombia
VIV-03339,Vivienda,103,2,Colombia
VIV-03340,Vivienda,91,4,Argentina
VIV-03341,Vivienda,99,5,Colombia
VIV-03342,Vivienda,103,4,Colombia
VIV-03343,Vivienda,44,1,Argentina
VIV-03344,Vivienda,75,3,Mexico
VIV-03345,Vivienda,143,3,Peru
VIV-03346,Vivienda,120,3,Mexico
VIV-03347,Vivienda,90,2,Brasil
VIV-03348,Vivienda,73,1,Mexico
COM-03349,Comercio,103,9,Argentina
VIV-03350,Vivienda,85,1,Brasil
VIV-03351,Vivienda,105,1,Chile
VIV-03352,Vivienda,81,1,Colombia
COM-03353,Comercio,110,6,Brasil
VIV-03354,Vivienda,81,6,Argentina
VIV-03355,Vivienda,72,4,Mexico
VIV-03356,Vivienda,103,1,Chile
COM-03357,Comercio,81,4,Brasil
VIV-03358,Vivienda,92,1,Peru
VIV-03359,Vivienda,67,6,Mexico
VIV-03360,Vivienda,73,4,Mexico
COM-03361,Comercio,154,10,Chile
VIV-03362,Vivienda,93,1,Mexico
VIV-03363,Vivienda,74,5,Chile
VIV-03364,Vivienda,108,2,Mexico
VIV-03365,Vivienda,59,1,Peru
VIV-03366,Vivienda,141,1,Argentina
COM-03367,Comercio,125,7,Chile
COM-03368,Comercio,170,5,Colombia
VIV-03369,Vivienda,102,3,Peru
VIV-03370,Vivienda,64,1,Mexico
VIV-03371,Vivienda,90,6,Colombia
VIV-03372,Vivienda,85,3,Mexico
VIV-03373,Vivienda,93,3,Peru
COM-03374,Comercio,37,5,Argentina
VIV-03375,Vivienda,127,6,Colombia
COM-03376,Comercio,138,3,Mexico
VIV-03377,Vivienda,103,3,Mexico
VIV-03378,Vivienda,83,1,Argentina
COM-03379,Comercio,77,9,Mexico
VIV-03380,Vivienda,136,2,Argentina
COM-03381,Comercio,86,10,Mexico
VIV-03382,Vivienda,164,3,Brasil
VIV-03383,Vivienda,97,6,Colombia
VIV-03384,Vivienda,81,1,Argentina
COM-03385,Comercio,53,8,Chile
VIV-03386,Vivienda,79,4,Peru
VIV-03387,Vivienda,97,3,Peru
VIV-03388,Vivienda,109,2,Mexico
VIV-03389,Vivienda,92,5,Mexico
VIV-03390,Vivienda,77,2,Colombia
COM-03391,Comercio,94,5,Colombia
VIV-03392,Vivienda,85,1,Brasil
VIV-03393,Vivienda,55,2,Mexico
VIV-03394,Vivienda,96,4,Brasil
VIV-03395,Vivienda,142,5,Colombia
VIV-03396,Vivienda,153,3,Colombia
VIV-03397,Vivienda,125,5,Peru
VIV-03398,Vivienda,84,6,Brasil
COM-03399,Comercio,146,5,Argentina
VIV-03400,Vivienda,65,2,Mexico
VIV-03401,Vivienda,89,5,Argentina
VIV-03402,Vivienda,40,6,Peru
COM-03403,Comercio,40,3,Argentina
VIV-03404,Vivienda,103,5,Peru
VIV-03405,Vivienda,48,1,Argentina
VIV-03406,Vivienda,79,4,Colombia
COM-03407,Comercio,194,12,Argentina
VIV-03408,Vivienda,84,4,Colombia
VIV-03409,Vivienda,124,1,Brasil
VIV-03410,Vivienda,63,6,Argentina
VIV-03411,Vivienda,79,1,Chile
VIV-03412,Vivienda,102,6,Argentina
VIV-03413,Vivienda,95,3,Chile
COM-03414,Comercio,106,7,Colombia
COM-03415,Comercio,56,12,Peru
VIV-03416,Vivienda,97,4,Chile
VIV-03417,Vivienda,75,5,Colombia
VIV-03418,Vivienda,61,6,Colombia
COM-03419,Comercio,140,9,Chile
VIV-03420,Vivienda,89,2,Chile
VIV-03421,Vivienda,123,2,Peru
COM-03422,Comercio,189,10,Colombia
VIV-03423,Vivienda,99,6,Peru
COM-03424,Comercio,38,11,Peru
VIV-03425,Vivienda,64,6,Chile
VIV-03426,Vivienda,93,1,Colombia
COM-03427,Comercio,107,8,Mexico
VIV-03428,Vivienda,79,4,Chile
COM-03429,Comercio,151,3,Argentina
COM-03430,Comercio,190,12,Argentina
VIV-03431,Vivienda,76,6,Mexico
COM-03432,Comercio,195,5,Chile
VIV-03433,Vivienda,88,4,Chile
COM-03434,Comercio,160,11,Peru
COM-03435,Comercio,89,4,Chile
COM-03436,Comercio,121,2,Peru
VIV-03437,Vivienda,67,2,Mexico
COM-03438,Comercio,150,11,Brasil
VIV-03439,Vivienda,106,5,Colombia
VIV-03440,Vivienda,90,6,Colombia
VIV-03441,Vivienda,95,5,Chile
VIV-03442,Vivienda,41,5,Argentina
VIV-03443,Vivienda,79,2,Mexico
VIV-03444,Vivienda,135,3,Brasil
COM-03445,Comercio,36,11,Chile
COM-03446,Comercio,56,4,Mexico
VIV-03447,Vivienda,109,2,Peru
VIV-03448,Vivienda,78,3,Mexico
VIV-03449,Vivienda,145,1,Peru
VIV-03450,Vivienda,115,2,Chile
VIV-03451,Vivienda,133,5,Mexico
VIV-03452,Vivienda,55,4,Argentina
COM-03453,Comercio,190,10,Mexico
VIV-03454,Vivienda,72,6,Argentina
VIV-03455,Vivienda,102,1,Brasil
COM-03456,Comercio,144,7,Chile
VIV-03457,Vivienda,141,2,Argentina
VIV-03458,Vivienda,113,1,Argentina
VIV-03459,Vivienda,45,1,Brasil
VIV-03460,Vivienda,65,3,Chile
VIV-03461,Vivienda,89,3,Chile
VIV-03462,Vivienda,119,2,Peru
COM-03463,Comercio,171,3,Chile
COM-03464,Comercio,110,7,Colombia
VIV-03465,Vivienda,121,3,Argentina
VIV-03466,Vivienda,141,2,Chile
VIV-03467,Vivienda,87,6,Mexico
VIV-03468,Vivienda,64,3,Colombia
VIV-03469,Vivienda,115,1,Argentina
VIV-03470,Vivienda,118,2,Chile
COM-03471,Comercio,90,9,Colombia
COM-03472,Comercio,67,7,Brasil
VIV-03473,Vivienda,79,6,Chile
COM-03474,Comercio,119,8,Chile
VIV-03475,Vivienda,103,4,Colombia
VIV-03476,Vivienda,102,6,Argentina
VIV-03477,Vivienda,95,5,Colombia
VIV-03478,Vivienda,87,2,Colombia
VIV-03479,Vivienda,106,3,Argentina
VIV-03480,Vivienda,79,6,Mexico
VIV-03481,Vivienda,62,4,Peru
VIV-03482,Vivienda,84,2,Mexico
VIV-03483,Vivienda,78,1,Brasil
VIV-03484,Vivienda,104,6,Peru
COM-03485,Comercio,162,11,Peru
VIV-03486,Vivienda,54,5,Mexico
VIV-03487,Vivienda,63,2,Colombia
VIV-03488,Vivienda,76,6,Mexico
VIV-03489,Vivienda,98,3,Brasil
VIV-03490,Vivienda,73,2,Brasil
COM-03491,Comercio,59,4,Chile
VIV-03492,Vivienda,80,4,Mexico
VIV-03493,Vivienda,78,2,Brasil
VIV-03494,Vivienda,97,4,Mexico
VIV-03495,Vivienda,85,4,Colombia
COM-03496,Comercio,139,4,Colombia
COM-03497,Comercio,67,5,Chile
VIV-03498,Vivienda,82,5,Brasil
VIV-03499,Vivienda,128,6,Chile
COM-03500,Comercio,177,6,Mexico
VIV-03501,Vivienda,115,3,Argentina
VIV-03502,Vivienda,88,1,Brasil
COM-03503,Comercio,114,10,Colombia
VIV-03504,Vivienda,62,6,Peru
COM-03505,Comercio,91,4,Colombia
VIV-03506,Vivienda,130,4,Chile
VIV-03507,Vivienda,40,1,Brasil
COM-03508,Comercio,105,7,Brasil
VIV-03509,Vivienda,93,5,Brasil
VIV-03510,Vivienda,135,2,Mexico
VIV-03511,Vivienda,86,3,Brasil
COM-03512,Comercio,44,3,Mexico
VIV-03513,Vivienda,131,6,Peru
VIV-03514,Vivienda,104,5,Colombia
VIV-03515,Vivienda,43,4,Argentina
VIV-03516,Vivienda,77,3,Brasil
COM-03517,Comercio,62,9,Peru
COM-03518,Comercio,84,3,Colombia
VIV-03519,Vivienda,45,2,Mexico
VIV-03520,Vivienda,100,1,Colombia
COM-03521,Comercio,43,6,Peru
VIV-03522,Vivienda,72,6,Argentina
VIV-03523,Vivienda,117,2,Argentina
VIV-03524,Vivienda,40,1,Colombia
VIV-03525,Vivienda,50,5,Chile
VIV-03526,Vivienda,60,6,Brasil
VIV-03527,Vivienda,108,3,Mexico
VIV-03528,Vivienda,87,4,Peru
VIV-03529,Vivienda,85,5,Argentina
COM-03530,Comercio,126,5,Peru
VIV-03531,Vivienda,113,6,Colombia
VIV-03532,Vivienda,131,6,Argentina
VIV-03533,Vivienda,97,1,Argentina
VIV-03534,Vivienda,74,2,Argentina
COM-03535,Comercio,34,8,Chile
COM-03536,Comercio,98,2,Peru
VIV-03537,Vivienda,68,1,Argentina
VIV-03538,Vivienda,66,3,Brasil
VIV-03539,Vivienda,76,3,Peru
VIV-03540,Vivienda,86,4,Brasil
VIV-03541,Vivienda,125,6,Colombia
VIV-03542,Vivienda,116,2,Mexico
VIV-03543,Vivienda,71,5,Colombia
VIV-03544,Vivienda,102,2,Colombia
COM-03545,Comercio,186,4,Mexico
VIV-03546,Vivienda,83,6,Peru
COM-03547,Comercio,167,6,Colombia
VIV-03548,Vivienda,95,4,Peru
VIV-03549,Vivienda,120,2,Colombia
VIV-03550,Vivienda,53,5,Colombia
VIV-03551,Vivienda,108,6,Brasil
VIV-03552,Vivienda,99,3,Chile
VIV-03553,Vivienda,70,4,Colombia
VIV-03554,Vivienda,96,2,Chile
VIV-03555,Vivienda,131,1,Chile
VIV-03556,Vivienda,95,4,Mexico
VIV-03557,Vivienda,90,1,Peru
VIV-03558,Vivienda,97,5,Argentina
VIV-03559,Vivienda,90,2,Chile
COM-03560,Comercio,43,9,Chile
VIV-03561,Vivienda,81,1,Colombia
VIV-03562,Vivienda,42,3,Argentina
COM-03563,Comercio,176,5,Argentina
VIV-03564,Vivienda,120,5,Mexico
VIV-03565,Vivienda,75,2,Brasil
VIV-03566,Vivienda,47,4,Mexico
VIV-03567,Vivienda,56,3,Mexico
VIV-03568,Vivienda,115,3,Peru
VIV-03569,Vivienda,68,5,Peru
VIV-03570,Vivienda,114,3,Mexico
VIV-03571,Vivienda,77,6,Mexico
VIV-03572,Vivienda,83,1,Brasil
COM-03573,Comercio,48,9,Argentina
COM-03574,Comercio,66,7,Argentina
VIV-03575,Vivienda,89,2,Argentina
VIV-03576,Vivienda,99,3,Mexico
VIV-03577,Vivienda,78,6,Peru
VIV-03578,Vivienda,83,5,Mexico
VIV-03579,Vivienda,76,1,Peru
VIV-03580,Vivienda,75,5,Argentina
VIV-03581,Vivienda,82,4,Argentina
COM-03582,Comercio,101,11,Argentina
VIV-03583,Vivienda,84,2,Colombia
VIV-03584,Vivienda,120,5,Colombia
VIV-03585,Vivienda,97,1,Brasil
VIV-03586,Vivienda,62,1,Chile
VIV-03587,Vivienda,79,2,Peru
VIV-03588,Vivienda,40,6,Colombia
VIV-03589,Vivienda,41,4,Chile
COM-03590,Comercio,133,7,Chile
VIV-03591,Vivienda,91,3,Chile
COM-03592,Comercio,87,12,Mexico
VIV-03593,Vivienda,90,3,Mexico
VIV-03594,Vivienda,72,5,Mexico
VIV-03595,Vivienda,66,5,Mexico
VIV-03596,Vivienda,81,3,Brasil
VIV-03597,Vivienda,59,5,Mexico
VIV-03598,Vivienda,121,3,Colombia
VIV-03599,Vivienda,98,6,Brasil
VIV-03600,Vivienda,112,4,Colombia
VIV-03601,Vivienda,104,2,Mexico
VIV-03602,Vivienda,79,4,Chile
COM-03603,Comercio,45,7,Peru
COM-03604,Comercio,147,3,Colombia
VIV-03605,Vivienda,95,6,Chile
COM-03606,Comercio,189,9,Colombia
VIV-03607,Vivienda,88,5,Chile
VIV-03608,Vivienda,111,4,Brasil
COM-03609,Comercio,190,8,Colombia
COM-03610,Comercio,86,9,Mexico
VIV-03611,Vivienda,65,2,Peru
VIV-03612,Vivienda,106,3,Peru
VIV-03613,Vivienda,45,2,Colombia
VIV-03614,Vivienda,81,4,Brasil
VIV-03615,Vivienda,84,4,Chile
VIV-03616,Vivienda,104,1,Brasil
VIV-03617,Vivienda,83,2,Chile
VIV-03618,Vivienda,66,1,Chile
VIV-03619,Vivienda,78,1,Peru
COM-03620,Comercio,171,9,Mexico
VIV-03621,Vivienda,71,2,Brasil
VIV-03622,Vivienda,114,5,Brasil
VIV-03623,Vivienda,94,2,Argentina
VIV-03624,Vivienda,64,6,Mexico
VIV-03625,Vivienda,67,6,Peru
VIV-03626,Vivienda,79,6,Brasil
VIV-03627,Vivienda,81,6,Argentina
VIV-03628,Vivienda,96,3,Brasil
COM-03629,Comercio,74,9,Mexico
VIV-03630,Vivienda,112,1,Brasil
VIV-03631,Vivienda,75,2,Argentina
COM-03632,Comercio,97,12,Brasil
COM-03633,Comercio,35,8,Peru
VIV-03634,Vivienda,40,5,Argentina
VIV-03635,Vivienda,96,6,Argentina
VIV-03636,Vivienda,62,6,Colombia
VIV-03637,Vivienda,40,1,Mexico
VIV-03638,Vivienda,92,4,Mexico
VIV-03639,Vivienda,89,1,Chile
VIV-03640,Vivienda,134,5,Chile
VIV-03641,Vivienda,40,1,Peru
VIV-03642,Vivienda,104,1,Chile
VIV-03643,Vivienda,89,4,Peru
VIV-03644,Vivienda,105,6,Brasil
VIV-03645,Vivienda,103,4,Brasil
VIV-03646,Vivienda,57,6,Argentina
COM-03647,Comercio,49,2,Brasil
VIV-03648,Vivienda,131,3,Brasil
VIV-03649,Vivienda,92,1,Colombia
VIV-03650,Vivienda,77,6,Brasil
COM-03651,Comercio,31,3,Mexico
VIV-03652,Vivienda,152,1,Chile
VIV-03653,Vivienda,105,3,Argentina
COM-03654,Comercio,195,12,Peru
VIV-03655,Vivienda,108,4,Colombia
VIV-03656,Vivienda,119,5,Peru
VIV-03657,Vivienda,50,4,Brasil
COM-03658,Comercio,169,7,Chile
COM-03659,Comercio,124,12,Brasil
VIV-03660,Vivienda,95,1,Brasil
COM-03661,Comercio,59,3,Brasil
VIV-03662,Vivienda,97,1,Mexico
VIV-03663,Vivienda,131,1,Argentina
VIV-03664,Vivienda,127,2,Mexico
VIV-03665,Vivienda,95,6,Mexico
COM-03666,Comercio,129,10,Argentina
VIV-03667,Vivienda,83,1,Mexico
VIV-03668,Vivienda,51,3,Chile
VIV-03669,Vivienda,107,4,Peru
VIV-03670,Vivienda,73,1,Colombia
VIV-03671,Vivienda,75,1,Brasil
COM-03672,Comercio,33,5,Brasil
VIV-03673,Vivienda,71,4,Mexico
COM-03674,Comercio,194,2,Colombia
VIV-03675,Vivienda,122,4,Colombia
VIV-03676,Vivienda,67,2,Brasil
VIV-03677,Vivienda,122,6,Colombia
VIV-03678,Vivienda,91,5,Colombia
VIV-03679,Vivienda,115,6,Chile
COM-03680,Comercio,45,8,Brasil
VIV-03681,Vivienda,85,2,Brasil
COM-03682,Comercio,103,8,Brasil
VIV-03683,Vivienda,96,1,Brasil
VIV-03684,Vivienda,75,6,Mexico
VIV-03685,Vivienda,46,3,Brasil
COM-03686,Comercio,120,12,Colombia
VIV-03687,Vivienda,90,4,Mexico
VIV-03688,Vivienda,133,3,Colombia
VIV-03689,Vivienda,103,6,Brasil
COM-03690,Comercio,69,10,Colombia
VIV-03691,Vivienda,58,4,Peru
VIV-03692,Vivienda,70,4,Peru
COM-03693,Comercio,73,4,Argentina
VIV-03694,Vivienda,52,1,Mexico
VIV-03695,Vivienda,124,5,Argentina
VIV-03696,Vivienda,87,4,Colombia
COM-03697,Comercio,72,11,Mexico
VIV-03698,Vivienda,52,2,Argentina
VIV-03699,Vivienda,65,4,Chile
VIV-03700,Vivienda,89,2,Brasil
VIV-03701,Vivienda,136,4,Brasil
VIV-03702,Vivienda,130,2,Peru
VIV-03703,Vivienda,141,2,Colombia
VIV-03704,Vivienda,71,4,Peru
COM-03705,Comercio,164,9,Mexico
VIV-03706,Vivienda,57,4,Brasil
VIV-03707,Vivienda,65,5,Argentina
VIV-03708,Vivienda,101,3,Mexico
VIV-03709,Vivienda,109,6,Chile
VIV-03710,Vivienda,100,6,Mexico
VIV-03711,Vivienda,66,5,Colombia
VIV-03712,Vivienda,84,5,Peru
COM-03713,Comercio,148,10,Peru
VIV-03714,Vivienda,116,1,Chile
VIV-03715,Vivienda,146,4,Peru
COM-03716,Comercio,65,7,Peru
VIV-03717,Vivienda,112,4,Peru
VIV-03718,Vivienda,64,1,Argentina
VIV-03719,Vivienda,86,1,Mexico
VIV-03720,Vivienda,74,1,Chile
VIV-03721,Vivienda,52,3,Peru
VIV-03722,Vivienda,95,3,Colombia
VIV-03723,Vivienda,78,6,Argentina
VIV-03724,Vivienda,68,3,Colombia
VIV-03725,Vivienda,84,2,Peru
VIV-03726,Vivienda,89,3,Argentina
VIV-03727,Vivienda,59,1,Brasil
COM-03728,Comercio,82,3,Brasil
VIV-03729,Vivienda,95,3,Peru
VIV-03730,Vivienda,67,1,Colombia
VIV-03731,Vivienda,97,6,Chile
VIV-03732,Vivienda,102,4,Peru
VIV-03733,Vivienda,100,3,Colombia
VIV-03734,Vivienda,96,5,Brasil
VIV-03735,Vivienda,63,6,Colombia
VIV-03736,Vivienda,68,5,Mexico
VIV-03737,Vivienda,114,6,Colombia
VIV-03738,Vivienda,73,4,Brasil
COM-03739,Comercio,63,4,Brasil
VIV-03740,Vivienda,51,3,Brasil
COM-03741,Comercio,124,12,Chile
VIV-03742,Vivienda,70,6,Chile
VIV-03743,Vivienda,104,4,Mexico
COM-03744,Comercio,120,7,Brasil
VIV-03745,Vivienda,103,5,Colombia
VIV-03746,Vivienda,74,2,Mexico
VIV-03747,Vivienda,121,2,Peru
VIV-03748,Vivienda,85,1,Chile
VIV-03749,Vivienda,69,6,Colombia
VIV-03750,Vivienda,72,2,Mexico
VIV-03751,Vivienda,111,2,Brasil
COM-03752,Comercio,60,2,Mexico
COM-03753,Comercio,193,10,Mexico
COM-03754,Comercio,77,9,Mexico
COM-03755,Comercio,33,4,Colombia
COM-03756,Comercio,52,10,Argentina
VIV-03757,Vivienda,73,2,Mexico
COM-03758,Comercio,113,3,Peru
VIV-03759,Vivienda,123,2,Brasil
VIV-03760,Vivienda,107,6,Argentina
VIV-03761,Vivienda,63,1,Colombia
VIV-03762,Vivienda,114,4,Chile
COM-03763,Comercio,86,9,Argentina
VIV-03764,Vivienda,105,4,Peru
VIV-03765,Vivienda,103,3,Brasil
VIV-03766,Vivienda,90,2,Brasil
VIV-03767,Vivienda,113,1,Mexico
VIV-03768,Vivienda,96,3,Chile
VIV-03769,Vivienda,127,3,Colombia
COM-03770,Comercio,167,8,Brasil
COM-03771,Comercio,130,11,Colombia
VIV-03772,Vivienda,40,1,Mexico
VIV-03773,Vivienda,98,4,Colombia
VIV-03774,Vivienda,75,3,Chile
VIV-03775,Vivienda,135,1,Argentina
COM-03776,Comercio,144,6,Brasil
VIV-03777,Vivienda,100,1,Colombia
VIV-03778,Vivienda,74,3,Colombia
VIV-03779,Vivienda,59,2,Argentina
VIV-03780,Vivienda,110,4,Colombia
COM-03781,Comercio,101,12,Brasil
VIV-03782,Vivienda,45,2,Colombia
VIV-03783,Vivienda,74,4,Mexico
VIV-03784,Vivienda,68,6,Brasil
VIV-03785,Vivienda,40,1,Argentina
VIV-03786,Vivienda,117,3,Peru
COM-03787,Comercio,39,8,Brasil
COM-03788,Comercio,192,8,Colombia
VIV-03789,Vivienda,77,2,Brasil
VIV-03790,Vivienda,93,4,Peru
VIV-03791,Vivienda,73,6,Argentina
COM-03792,Comercio,119,8,Peru
COM-03793,Comercio,43,6,Colombia
COM-03794,Comercio,80,9,Argentina
VIV-03795,Vivienda,91,6,Colombia
COM-03796,Comercio,180,5,Argentina
COM-03797,Comercio,124,7,Argentina
VIV-03798,Vivienda,73,2,Mexico
VIV-03799,Vivienda,89,3,Chile
VIV-03800,Vivienda,93,6,Colombia
VIV-03801,Vivienda,59,2,Peru
VIV-03802,Vivienda,104,4,Argentina
VIV-03803,Vivienda,105,3,Argentina
VIV-03804,Vivienda,65,5,Brasil
VIV-03805,Vivienda,106,3,Peru
VIV-03806,Vivienda,75,5,Brasil
VIV-03807,Vivienda,96,3,Chile
VIV-03808,Vivienda,83,4,Argentina
VIV-03809,Vivienda,107,4,Colombia
VIV-03810,Vivienda,104,2,Colombia
VIV-03811,Vivienda,99,1,Chile
VIV-03812,Vivienda,68,2,Argentina
COM-03813,Comercio,54,10,Brasil
VIV-03814,Vivienda,45,4,Brasil
VIV-03815,Vivienda,104,4,Peru
VIV-03816,Vivienda,137,6,Chile
VIV-03817,Vivienda,73,1,Argentina
VIV-03818,Vivienda,44,1,Argentina
VIV-03819,Vivienda,104,3,Brasil
VIV-03820,Vivienda,85,6,Colombia
VIV-03821,Vivienda,48,3,Argentina
VIV-03822,Vivienda,111,5,Chile
VIV-03823,Vivienda,128,1,Argentina
VIV-03824,Vivienda,121,3,Colombia
COM-03825,Comercio,67,4,Brasil
VIV-03826,Vivienda,87,5,Chile
VIV-03827,Vivienda,100,5,Colombia
COM-03828,Comercio,134,9,Argentina
VIV-03829,Vivienda,96,1,Chile
VIV-03830,Vivienda,137,2,Argentina
VIV-03831,Vivienda,127,5,Colombia
VIV-03832,Vivienda,84,1,Mexico
VIV-03833,Vivienda,93,5,Peru
VIV-03834,Vivienda,106,3,Chile
VIV-03835,Vivienda,99,1,Colombia
VIV-03836,Vivienda,100,6,Peru
COM-03837,Comercio,92,6,Argentina
VIV-03838,Vivienda,101,6,Peru
VIV-03839,Vivienda,83,4,Colombia
VIV-03840,Vivienda,82,4,Mexico
VIV-03841,Vivienda,124,1,Mexico
VIV-03842,Vivienda,65,4,Peru
VIV-03843,Vivienda,76,5,Peru
COM-03844,Comercio,142,4,Colombia
VIV-03845,Vivienda,107,6,Argentina
VIV-03846,Vivienda,79,3,Chile
VIV-03847,Vivienda,75,3,Colombia
VIV-03848,Vivienda,114,2,Mexico
VIV-03849,Vivienda,149,1,Chile
VIV-03850,Vivienda,53,4,Brasil
VIV-03851,Vivienda,114,4,Argentina
VIV-03852,Vivienda,100,5,Colombia
VIV-03853,Vivienda,65,1,Argentina
COM-03854,Comercio,31,7,Mexico
VIV-03855,Vivienda,85,6,Brasil
COM-03856,Comercio,39,2,Chile
VIV-03857,Vivienda,137,2,Mexico
VIV-03858,Vivienda,93,1,Peru
VIV-03859,Vivienda,135,4,Peru
VIV-03860,Vivienda,67,1,Peru
VIV-03861,Vivienda,67,5,Brasil
VIV-03862,Vivienda,94,5,Argentina
VIV-03863,Vivienda,40,4,Colombia
VIV-03864,Vivienda,83,2,Colombia
COM-03865,Comercio,41,7,Peru
VIV-03866,Vivienda,69,4,Peru
COM-03867,Comercio,99,9,Mexico
VIV-03868,Vivienda,70,2,Chile
VIV-03869,Vivienda,54,6,Peru
VIV-03870,Vivienda,117,1,Brasil
COM-03871,Comercio,128,6,Argentina
VIV-03872,Vivienda,87,3,Chile
VIV-03873,Vivienda,63,1,Brasil
VIV-03874,Vivienda,133,5,Chile
VIV-03875,Vivienda,90,2,Colombia
COM-03876,Comercio,49,9,Mexico
COM-03877,Comercio,102,4,Chile
VIV-03878,Vivienda,41,2,Brasil
VIV-03879,Vivienda,59,4,Mexico
VIV-03880,Vivienda,49,4,Chile
VIV-03881,Vivienda,94,5,Argentina
VIV-03882,Vivienda,160,5,Peru
COM-03883,Comercio,156,8,Colombia
VIV-03884,Vivienda,40,4,Brasil
VIV-03885,Vivienda,55,2,Peru
COM-03886,Comercio,62,11,Mexico
COM-03887,Comercio,127,2,Brasil
VIV-03888,Vivienda,120,3,Peru
VIV-03889,Vivienda,89,1,Chile
VIV-03890,Vivienda,124,6,Colombia
VIV-03891,Vivienda,118,6,Peru
COM-03892,Comercio,172,10,Peru
COM-03893,Comercio,109,10,Brasil
VIV-03894,Vivienda,95,1,Brasil
COM-03895,Comercio,138,2,Argentina
VIV-03896,Vivienda,153,5,Peru
COM-03897,Comercio,51,11,Brasil
VIV-03898,Vivienda,52,1,Brasil
VIV-03899,Vivienda,101,1,Brasil
VIV-03900,Vivienda,102,5,Peru
VIV-03901,Vivienda,163,5,Colombia
VIV-03902,Vivienda,99,5,Colombia
VIV-03903,Vivienda,72,5,Chile
COM-03904,Comercio,175,5,Mexico
VIV-03905,Vivienda,123,5,Mexico
VIV-03906,Vivienda,88,3,Argentina
VIV-03907,Vivienda,80,3,Mexico
VIV-03908,Vivienda,102,6,Chile
VIV-03909,Vivienda,113,1,Peru
COM-03910,Comercio,122,5,Colombia
COM-03911,Comercio,137,6,Peru
VIV-03912,Vivienda,99,1,Mexico
VIV-03913,Vivienda,61,2,Peru
COM-03914,Comercio,166,2,Brasil
VIV-03915,Vivienda,78,4,Brasil
VIV-03916,Vivienda,93,1,Brasil
COM-03917,Comercio,146,9,Chile
VIV-03918,Vivienda,101,6,Mexico
COM-03919,Comercio,78,3,Argentina
VIV-03920,Vivienda,119,2,Chile
COM-03921,Comercio,193,5,Colombia
VIV-03922,Vivienda,85,3,Argentina
VIV-03923,Vivienda,127,5,Argentina
VIV-03924,Vivienda,112,6,Mexico
VIV-03925,Vivienda,103,4,Mexico
COM-03926,Comercio,100,8,Peru
VIV-03927,Vivienda,134,4,Argentina
VIV-03928,Vivienda,74,3,Colombia
VIV-03929,Vivienda,90,1,Colombia
VIV-03930,Vivienda,134,4,Chile
VIV-03931,Vivienda,96,5,Mexico
VIV-03932,Vivienda,111,2,Brasil
VIV-03933,Vivienda,53,2,Argentina
VIV-03934,Vivienda,63,3,Colombia
COM-03935,Comercio,95,8,Brasil
VIV-03936,Vivienda,46,1,Brasil
VIV-03937,Vivienda,91,3,Mexico
VIV-03938,Vivienda,65,6,Mexico
VIV-03939,Vivienda,117,6,Brasil
VIV-03940,Vivienda,139,2,Brasil
VIV-03941,Vivienda,96,6,Chile
VIV-03942,Vivienda,61,1,Chile
VIV-03943,Vivienda,84,1,Chile
VIV-03944,Vivienda,46,2,Colombia
VIV-03945,Vivienda,71,2,Chile
VIV-03946,Vivienda,81,1,Peru
VIV-03947,Vivienda,92,4,Peru
COM-03948,Comercio,101,3,Chile
COM-03949,Comercio,54,3,Argentina
VIV-03950,Vivienda,117,3,Chile
VIV-03951,Vivienda,146,6,Brasil
COM-03952,Comercio,94,12,Brasil
