id_equipo,id_inmueble,tipo_equipo,cantidad_equipos,potencia_watts,tecnologia_inverter,horas_uso_estimadas_dia,consumo_kwh_dia_equipo
EQ-01514,VIV-00489,Iluminacion,18,15,True,8.25,2.2275
EQ-01515,VIV-00489,Refrigeracion,1,180,True,24.0,4.32
EQ-01516,VIV-00489,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01517,VIV-00490,Iluminacion,30,15,True,7.98,3.591
EQ-01518,VIV-00490,Refrigeracion,1,350,False,24.0,8.4
EQ-01519,VIV-00490,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01520,COM-00491,Iluminacion,42,15,True,11.15,7.0245
EQ-01521,COM-00491,Climatizacion,2,2200,False,9.0,39.6
EQ-01522,COM-00491,Computacion,9,150,True,8.0,10.8
EQ-01523,VIV-00492,Iluminacion,12,15,True,11.42,2.0556
EQ-01524,VIV-00492,Refrigeracion,1,180,True,24.0,4.32
EQ-01525,VIV-00492,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01526,VIV-00493,Iluminacion,28,15,True,9.72,4.0824
EQ-01527,VIV-00493,Refrigeracion,1,180,True,24.0,4.32
EQ-01528,VIV-00493,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01529,COM-00494,Iluminacion,48,15,True,9.07,6.5304
EQ-01530,COM-00494,Climatizacion,3,2200,False,9.0,59.4
EQ-01531,COM-00494,Computacion,3,150,True,8.0,3.6
EQ-01532,COM-00495,Iluminacion,48,15,True,6.29,4.5288
EQ-01533,COM-00495,Climatizacion,3,2200,False,9.0,59.4
EQ-01534,COM-00495,Computacion,8,150,True,8.0,9.6
EQ-01535,VIV-00496,Iluminacion,12,15,True,9.75,1.755
EQ-01536,VIV-00496,Refrigeracion,1,180,True,24.0,4.32
EQ-01537,VIV-00496,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01538,VIV-00497,Iluminacion,10,15,True,11.83,1.7745
EQ-01539,VIV-00497,Refrigeracion,1,350,False,24.0,8.4
EQ-01540,VIV-00497,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01541,COM-00498,Iluminacion,34,15,True,9.67,4.9317
EQ-01542,COM-00498,Climatizacion,1,2200,True,9.0,19.8
EQ-01543,COM-00498,Computacion,11,150,True,8.0,13.2
EQ-01544,VIV-00499,Iluminacion,16,15,True,8.66,2.0784
EQ-01545,VIV-00499,Refrigeracion,1,180,True,24.0,4.32
EQ-01546,VIV-00499,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01547,VIV-00500,Iluminacion,15,15,True,10.55,2.3737
EQ-01548,VIV-00500,Refrigeracion,1,180,True,24.0,4.32
EQ-01549,VIV-00500,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01550,VIV-00501,Iluminacion,13,15,True,10.93,2.1314
EQ-01551,VIV-00501,Refrigeracion,1,350,False,24.0,8.4
EQ-01552,VIV-00501,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01553,VIV-00502,Iluminacion,26,15,True,6.08,2.3712
EQ-01554,VIV-00502,Refrigeracion,1,350,False,24.0,8.4
EQ-01555,VIV-00502,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01556,VIV-00503,Iluminacion,24,15,True,9.29,3.3444
EQ-01557,VIV-00503,Refrigeracion,1,180,True,24.0,4.32
EQ-01558,VIV-00503,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01559,VIV-00504,Iluminacion,29,15,True,6.08,2.6448
EQ-01560,VIV-00504,Refrigeracion,1,180,True,24.0,4.32
EQ-01561,VIV-00504,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01562,VIV-00505,Iluminacion,12,15,True,6.49,1.1682
EQ-01563,VIV-00505,Refrigeracion,1,180,True,24.0,4.32
EQ-01564,VIV-00505,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01565,COM-00506,Iluminacion,51,15,True,7.99,6.1124
EQ-01566,COM-00506,Climatizacion,1,2200,False,9.0,19.8
EQ-01567,COM-00506,Computacion,8,150,True,8.0,9.6
EQ-01568,COM-00506,Refrigeracion,2,750,False,24.0,36.0
EQ-01569,VIV-00507,Iluminacion,19,15,True,11.28,3.2148
EQ-01570,VIV-00507,Refrigeracion,1,350,False,24.0,8.4
EQ-01571,VIV-00507,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01572,VIV-00508,Iluminacion,25,15,True,7.76,2.91
EQ-01573,VIV-00508,Refrigeracion,1,350,False,24.0,8.4
EQ-01574,VIV-00508,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01575,COM-00509,Iluminacion,44,15,True,7.29,4.8114
EQ-01576,COM-00509,Climatizacion,1,2200,True,9.0,19.8
EQ-01577,COM-00509,Computacion,11,150,True,8.0,13.2
EQ-01578,VIV-00510,Iluminacion,21,15,True,6.83,2.1514
EQ-01579,VIV-00510,Refrigeracion,1,350,False,24.0,8.4
EQ-01580,VIV-00510,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01581,VIV-00511,Iluminacion,26,15,True,7.85,3.0615
EQ-01582,VIV-00511,Refrigeracion,1,180,True,24.0,4.32
EQ-01583,VIV-00511,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01584,VIV-00512,Iluminacion,26,15,True,7.27,2.8353
EQ-01585,VIV-00512,Refrigeracion,1,350,False,24.0,8.4
EQ-01586,VIV-00512,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01587,VIV-00513,Iluminacion,16,15,True,6.58,1.5792
EQ-01588,VIV-00513,Refrigeracion,1,350,False,24.0,8.4
EQ-01589,VIV-00513,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01590,VIV-00514,Iluminacion,12,15,True,9.56,1.7208
EQ-01591,VIV-00514,Refrigeracion,1,350,False,24.0,8.4
EQ-01592,VIV-00514,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01593,VIV-00515,Iluminacion,22,15,True,7.16,2.3628
EQ-01594,VIV-00515,Refrigeracion,1,350,False,24.0,8.4
EQ-01595,VIV-00515,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01596,VIV-00516,Iluminacion,14,15,True,11.14,2.3394
EQ-01597,VIV-00516,Refrigeracion,1,180,True,24.0,4.32
EQ-01598,VIV-00516,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01599,COM-00517,Iluminacion,36,15,True,6.43,3.4722
EQ-01600,COM-00517,Climatizacion,3,2200,True,9.0,59.4
EQ-01601,COM-00517,Computacion,5,150,True,8.0,6.0
EQ-01602,VIV-00518,Iluminacion,20,15,True,6.73,2.019
EQ-01603,VIV-00518,Refrigeracion,1,180,True,24.0,4.32
EQ-01604,VIV-00518,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01605,VIV-00519,Iluminacion,10,15,True,7.69,1.1535
EQ-01606,VIV-00519,Refrigeracion,1,350,False,24.0,8.4
EQ-01607,VIV-00519,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01608,VIV-00520,Iluminacion,16,15,True,8.93,2.1432
EQ-01609,VIV-00520,Refrigeracion,1,180,True,24.0,4.32
EQ-01610,VIV-00520,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01611,VIV-00521,Iluminacion,24,15,True,6.38,2.2968
EQ-01612,VIV-00521,Refrigeracion,1,350,False,24.0,8.4
EQ-01613,VIV-00521,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01614,COM-00522,Iluminacion,38,15,True,11.21,6.3897
EQ-01615,COM-00522,Climatizacion,2,2200,True,9.0,39.6
EQ-01616,COM-00522,Computacion,5,150,True,8.0,6.0
EQ-01617,COM-00523,Iluminacion,29,15,True,11.39,4.9547
EQ-01618,COM-00523,Climatizacion,1,2200,False,9.0,19.8
EQ-01619,COM-00523,Computacion,8,150,True,8.0,9.6
EQ-01620,VIV-00524,Iluminacion,12,15,True,9.97,1.7946
EQ-01621,VIV-00524,Refrigeracion,1,180,True,24.0,4.32
EQ-01622,VIV-00524,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01623,VIV-00525,Iluminacion,18,15,True,8.43,2.2761
EQ-01624,VIV-00525,Refrigeracion,1,350,False,24.0,8.4
EQ-01625,VIV-00525,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01626,VIV-00526,Iluminacion,15,15,True,11.69,2.6303
EQ-01627,VIV-00526,Refrigeracion,1,350,False,24.0,8.4
EQ-01628,VIV-00526,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01629,VIV-00527,Iluminacion,28,15,True,6.2,2.604
EQ-01630,VIV-00527,Refrigeracion,1,350,False,24.0,8.4
EQ-01631,VIV-00527,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01632,VIV-00528,Iluminacion,30,15,True,9.27,4.1715
EQ-01633,VIV-00528,Refrigeracion,1,350,False,24.0,8.4
EQ-01634,VIV-00528,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01635,COM-00529,Iluminacion,51,15,True,11.03,8.4379
EQ-01636,COM-00529,Climatizacion,1,2200,False,9.0,19.8
EQ-01637,COM-00529,Computacion,3,150,True,8.0,3.6
EQ-01638,VIV-00530,Iluminacion,10,15,True,7.94,1.191
EQ-01639,VIV-00530,Refrigeracion,1,350,False,24.0,8.4
EQ-01640,VIV-00530,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01641,COM-00531,Iluminacion,38,15,True,7.56,4.3092
EQ-01642,COM-00531,Climatizacion,2,2200,False,9.0,39.6
EQ-01643,COM-00531,Computacion,3,150,True,8.0,3.6
EQ-01644,COM-00531,Refrigeracion,1,750,False,24.0,18.0
EQ-01645,VIV-00532,Iluminacion,21,15,True,7.38,2.3247
EQ-01646,VIV-00532,Refrigeracion,1,180,True,24.0,4.32
EQ-01647,VIV-00532,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01648,VIV-00533,Iluminacion,17,15,True,6.58,1.6779
EQ-01649,VIV-00533,Refrigeracion,1,180,True,24.0,4.32
EQ-01650,VIV-00533,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01651,VIV-00534,Iluminacion,22,15,True,9.61,3.1713
EQ-01652,VIV-00534,Refrigeracion,1,180,True,24.0,4.32
EQ-01653,VIV-00534,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01654,VIV-00535,Iluminacion,23,15,True,10.75,3.7088
EQ-01655,VIV-00535,Refrigeracion,1,180,True,24.0,4.32
EQ-01656,VIV-00535,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01657,COM-00536,Iluminacion,52,15,True,9.25,7.215
EQ-01658,COM-00536,Climatizacion,1,2200,False,9.0,19.8
EQ-01659,COM-00536,Computacion,4,150,True,8.0,4.8
EQ-01660,COM-00536,Refrigeracion,1,750,False,24.0,18.0
EQ-01661,COM-00537,Iluminacion,30,15,True,7.63,3.4335
EQ-01662,COM-00537,Climatizacion,3,2200,False,9.0,59.4
EQ-01663,COM-00537,Computacion,6,150,True,8.0,7.2
EQ-01664,COM-00538,Iluminacion,35,15,True,9.55,5.0138
EQ-01665,COM-00538,Climatizacion,1,2200,False,9.0,19.8
EQ-01666,COM-00538,Computacion,12,150,True,8.0,14.4
EQ-01667,VIV-00539,Iluminacion,26,15,True,6.64,2.5896
EQ-01668,VIV-00539,Refrigeracion,1,350,False,24.0,8.4
EQ-01669,VIV-00539,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01670,VIV-00540,Iluminacion,24,15,True,11.56,4.1616
EQ-01671,VIV-00540,Refrigeracion,1,180,True,24.0,4.32
EQ-01672,VIV-00540,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01673,VIV-00541,Iluminacion,26,15,True,8.46,3.2994
EQ-01674,VIV-00541,Refrigeracion,1,180,True,24.0,4.32
EQ-01675,VIV-00541,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01676,VIV-00542,Iluminacion,15,15,True,8.1,1.8225
EQ-01677,VIV-00542,Refrigeracion,1,180,True,24.0,4.32
EQ-01678,VIV-00542,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01679,VIV-00543,Iluminacion,30,15,True,7.07,3.1815
EQ-01680,VIV-00543,Refrigeracion,1,350,False,24.0,8.4
EQ-01681,VIV-00543,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01682,VIV-00544,Iluminacion,18,15,True,7.63,2.0601
EQ-01683,VIV-00544,Refrigeracion,1,180,True,24.0,4.32
EQ-01684,VIV-00544,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01685,VIV-00545,Iluminacion,18,15,True,11.16,3.0132
EQ-01686,VIV-00545,Refrigeracion,1,180,True,24.0,4.32
EQ-01687,VIV-00545,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01688,VIV-00546,Iluminacion,23,15,True,9.7,3.3465
EQ-01689,VIV-00546,Refrigeracion,1,350,False,24.0,8.4
EQ-01690,VIV-00546,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01691,VIV-00547,Iluminacion,26,15,True,7.65,2.9835
EQ-01692,VIV-00547,Refrigeracion,1,180,True,24.0,4.32
EQ-01693,VIV-00547,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01694,COM-00548,Iluminacion,43,15,True,7.95,5.1278
EQ-01695,COM-00548,Climatizacion,2,2200,False,9.0,39.6
EQ-01696,COM-00548,Computacion,10,150,True,8.0,12.0
EQ-01697,COM-00549,Iluminacion,60,15,True,9.0,8.1
EQ-01698,COM-00549,Climatizacion,1,2200,False,9.0,19.8
EQ-01699,COM-00549,Computacion,6,150,True,8.0,7.2
EQ-01700,COM-00549,Refrigeracion,2,750,False,24.0,36.0
EQ-01701,VIV-00550,Iluminacion,17,15,True,8.64,2.2032
EQ-01702,VIV-00550,Refrigeracion,1,350,False,24.0,8.4
EQ-01703,VIV-00550,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01704,VIV-00551,Iluminacion,28,15,True,8.18,3.4356
EQ-01705,VIV-00551,Refrigeracion,1,350,False,24.0,8.4
EQ-01706,VIV-00551,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01707,COM-00552,Iluminacion,54,15,True,9.17,7.4277
EQ-01708,COM-00552,Climatizacion,2,2200,True,9.0,39.6
EQ-01709,COM-00552,Computacion,9,150,True,8.0,10.8
EQ-01710,VIV-00553,Iluminacion,12,15,True,9.03,1.6254
EQ-01711,VIV-00553,Refrigeracion,1,180,True,24.0,4.32
EQ-01712,VIV-00553,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01713,COM-00554,Iluminacion,22,15,True,10.11,3.3363
EQ-01714,COM-00554,Climatizacion,1,2200,True,9.0,19.8
EQ-01715,COM-00554,Computacion,5,150,True,8.0,6.0
EQ-01716,COM-00554,Refrigeracion,2,750,False,24.0,36.0
EQ-01717,VIV-00555,Iluminacion,27,15,True,6.85,2.7742
EQ-01718,VIV-00555,Refrigeracion,1,180,True,24.0,4.32
EQ-01719,VIV-00555,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01720,VIV-00556,Iluminacion,27,15,True,10.85,4.3943
EQ-01721,VIV-00556,Refrigeracion,1,350,False,24.0,8.4
EQ-01722,VIV-00556,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01723,COM-00557,Iluminacion,37,15,True,11.2,6.216
EQ-01724,COM-00557,Climatizacion,3,2200,True,9.0,59.4
EQ-01725,COM-00557,Computacion,3,150,True,8.0,3.6
EQ-01726,VIV-00558,Iluminacion,15,15,True,11.55,2.5988
EQ-01727,VIV-00558,Refrigeracion,1,180,True,24.0,4.32
EQ-01728,VIV-00558,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01729,VIV-00559,Iluminacion,22,15,True,6.87,2.2671
EQ-01730,VIV-00559,Refrigeracion,1,350,False,24.0,8.4
EQ-01731,VIV-00559,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01732,VIV-00560,Iluminacion,18,15,True,7.81,2.1087
EQ-01733,VIV-00560,Refrigeracion,1,350,False,24.0,8.4
EQ-01734,VIV-00560,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01735,VIV-00561,Iluminacion,29,15,True,8.88,3.8628
EQ-01736,VIV-00561,Refrigeracion,1,180,True,24.0,4.32
EQ-01737,VIV-00561,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01738,VIV-00562,Iluminacion,17,15,True,10.05,2.5628
EQ-01739,VIV-00562,Refrigeracion,1,350,False,24.0,8.4
EQ-01740,VIV-00562,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01741,COM-00563,Iluminacion,27,15,True,8.12,3.2886
EQ-01742,COM-00563,Climatizacion,3,2200,True,9.0,59.4
EQ-01743,COM-00563,Computacion,9,150,True,8.0,10.8
EQ-01744,COM-00563,Refrigeracion,1,750,False,24.0,18.0
EQ-01745,COM-00564,Iluminacion,38,15,True,8.91,5.0787
EQ-01746,COM-00564,Climatizacion,1,2200,False,9.0,19.8
EQ-01747,COM-00564,Computacion,3,150,True,8.0,3.6
EQ-01748,VIV-00565,Iluminacion,17,15,True,6.57,1.6754
EQ-01749,VIV-00565,Refrigeracion,1,350,False,24.0,8.4
EQ-01750,VIV-00565,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01751,VIV-00566,Iluminacion,13,15,True,11.53,2.2484
EQ-01752,VIV-00566,Refrigeracion,1,350,False,24.0,8.4
EQ-01753,VIV-00566,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01754,VIV-00567,Iluminacion,17,15,True,10.58,2.6979
EQ-01755,VIV-00567,Refrigeracion,1,180,True,24.0,4.32
EQ-01756,VIV-00567,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01757,VIV-00568,Iluminacion,30,15,True,8.43,3.7935
EQ-01758,VIV-00568,Refrigeracion,1,350,False,24.0,8.4
EQ-01759,VIV-00568,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01760,COM-00569,Iluminacion,40,15,True,11.34,6.804
EQ-01761,COM-00569,Climatizacion,2,2200,True,9.0,39.6
EQ-01762,COM-00569,Computacion,2,150,True,8.0,2.4
EQ-01763,VIV-00570,Iluminacion,10,15,True,7.96,1.194
EQ-01764,VIV-00570,Refrigeracion,1,180,True,24.0,4.32
EQ-01765,VIV-00570,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01766,VIV-00571,Iluminacion,15,15,True,8.29,1.8652
EQ-01767,VIV-00571,Refrigeracion,1,180,True,24.0,4.32
EQ-01768,VIV-00571,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01769,COM-00572,Iluminacion,35,15,True,7.61,3.9952
EQ-01770,COM-00572,Climatizacion,2,2200,True,9.0,39.6
EQ-01771,COM-00572,Computacion,2,150,True,8.0,2.4
EQ-01772,COM-00572,Refrigeracion,1,750,False,24.0,18.0
EQ-01773,VIV-00573,Iluminacion,11,15,True,10.24,1.6896
EQ-01774,VIV-00573,Refrigeracion,1,180,True,24.0,4.32
EQ-01775,VIV-00573,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01776,VIV-00574,Iluminacion,11,15,True,9.96,1.6434
EQ-01777,VIV-00574,Refrigeracion,1,180,True,24.0,4.32
EQ-01778,VIV-00574,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01779,VIV-00575,Iluminacion,22,15,True,11.29,3.7257
EQ-01780,VIV-00575,Refrigeracion,1,180,True,24.0,4.32
EQ-01781,VIV-00575,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01782,VIV-00576,Iluminacion,14,15,True,6.34,1.3314
EQ-01783,VIV-00576,Refrigeracion,1,350,False,24.0,8.4
EQ-01784,VIV-00576,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01785,COM-00577,Iluminacion,37,15,True,8.07,4.4789
EQ-01786,COM-00577,Climatizacion,3,2200,True,9.0,59.4
EQ-01787,COM-00577,Computacion,9,150,True,8.0,10.8
EQ-01788,VIV-00578,Iluminacion,16,15,True,6.36,1.5264
EQ-01789,VIV-00578,Refrigeracion,1,180,True,24.0,4.32
EQ-01790,VIV-00578,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01791,COM-00579,Iluminacion,45,15,True,6.65,4.4887
EQ-01792,COM-00579,Climatizacion,2,2200,False,9.0,39.6
EQ-01793,COM-00579,Computacion,8,150,True,8.0,9.6
EQ-01794,COM-00579,Refrigeracion,1,750,False,24.0,18.0
EQ-01795,VIV-00580,Iluminacion,14,15,True,7.31,1.5351
EQ-01796,VIV-00580,Refrigeracion,1,180,True,24.0,4.32
EQ-01797,VIV-00580,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01798,VIV-00581,Iluminacion,14,15,True,10.37,2.1777
EQ-01799,VIV-00581,Refrigeracion,1,180,True,24.0,4.32
EQ-01800,VIV-00581,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01801,COM-00582,Iluminacion,51,15,True,9.22,7.0533
EQ-01802,COM-00582,Climatizacion,2,2200,True,9.0,39.6
EQ-01803,COM-00582,Computacion,11,150,True,8.0,13.2
EQ-01804,VIV-00583,Iluminacion,16,15,True,11.06,2.6544
EQ-01805,VIV-00583,Refrigeracion,1,180,True,24.0,4.32
EQ-01806,VIV-00583,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01807,VIV-00584,Iluminacion,17,15,True,6.42,1.6371
EQ-01808,VIV-00584,Refrigeracion,1,350,False,24.0,8.4
EQ-01809,VIV-00584,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01810,VIV-00585,Iluminacion,20,15,True,7.21,2.163
EQ-01811,VIV-00585,Refrigeracion,1,180,True,24.0,4.32
EQ-01812,VIV-00585,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01813,VIV-00586,Iluminacion,15,15,True,10.99,2.4728
EQ-01814,VIV-00586,Refrigeracion,1,350,False,24.0,8.4
EQ-01815,VIV-00586,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01816,COM-00587,Iluminacion,31,15,True,8.01,3.7246
EQ-01817,COM-00587,Climatizacion,2,2200,True,9.0,39.6
EQ-01818,COM-00587,Computacion,2,150,True,8.0,2.4
EQ-01819,COM-00588,Iluminacion,41,15,True,6.82,4.1943
EQ-01820,COM-00588,Climatizacion,3,2200,False,9.0,59.4
EQ-01821,COM-00588,Computacion,10,150,True,8.0,12.0
EQ-01822,VIV-00589,Iluminacion,12,15,True,8.46,1.5228
EQ-01823,VIV-00589,Refrigeracion,1,350,False,24.0,8.4
EQ-01824,VIV-00589,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01825,VIV-00590,Iluminacion,10,15,True,6.73,1.0095
EQ-01826,VIV-00590,Refrigeracion,1,350,False,24.0,8.4
EQ-01827,VIV-00590,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01828,COM-00591,Iluminacion,54,15,True,9.35,7.5735
EQ-01829,COM-00591,Climatizacion,1,2200,True,9.0,19.8
EQ-01830,COM-00591,Computacion,10,150,True,8.0,12.0
EQ-01831,VIV-00592,Iluminacion,19,15,True,11.84,3.3744
EQ-01832,VIV-00592,Refrigeracion,1,180,True,24.0,4.32
EQ-01833,VIV-00592,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01834,COM-00593,Iluminacion,49,15,True,8.45,6.2107
EQ-01835,COM-00593,Climatizacion,1,2200,True,9.0,19.8
EQ-01836,COM-00593,Computacion,7,150,True,8.0,8.4
EQ-01837,VIV-00594,Iluminacion,22,15,True,7.29,2.4057
EQ-01838,VIV-00594,Refrigeracion,1,350,False,24.0,8.4
EQ-01839,VIV-00594,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01840,VIV-00595,Iluminacion,22,15,True,7.83,2.5839
EQ-01841,VIV-00595,Refrigeracion,1,350,False,24.0,8.4
EQ-01842,VIV-00595,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01843,VIV-00596,Iluminacion,15,15,True,8.0,1.8
EQ-01844,VIV-00596,Refrigeracion,1,180,True,24.0,4.32
EQ-01845,VIV-00596,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01846,VIV-00597,Iluminacion,29,15,True,11.1,4.8285
EQ-01847,VIV-00597,Refrigeracion,1,180,True,24.0,4.32
EQ-01848,VIV-00597,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01849,COM-00598,Iluminacion,25,15,True,8.81,3.3038
EQ-01850,COM-00598,Climatizacion,2,2200,False,9.0,39.6
EQ-01851,COM-00598,Computacion,7,150,True,8.0,8.4
EQ-01852,VIV-00599,Iluminacion,20,15,True,10.75,3.225
EQ-01853,VIV-00599,Refrigeracion,1,180,True,24.0,4.32
EQ-01854,VIV-00599,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01855,VIV-00600,Iluminacion,12,15,True,10.06,1.8108
EQ-01856,VIV-00600,Refrigeracion,1,180,True,24.0,4.32
EQ-01857,VIV-00600,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01858,VIV-00601,Iluminacion,12,15,True,9.05,1.629
EQ-01859,VIV-00601,Refrigeracion,1,350,False,24.0,8.4
EQ-01860,VIV-00601,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01861,COM-00602,Iluminacion,57,15,True,6.77,5.7883
EQ-01862,COM-00602,Climatizacion,3,2200,False,9.0,59.4
EQ-01863,COM-00602,Computacion,10,150,True,8.0,12.0
EQ-01864,VIV-00603,Iluminacion,24,15,True,10.85,3.906
EQ-01865,VIV-00603,Refrigeracion,1,350,False,24.0,8.4
EQ-01866,VIV-00603,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01867,COM-00604,Iluminacion,24,15,True,8.39,3.0204
EQ-01868,COM-00604,Climatizacion,1,2200,True,9.0,19.8
EQ-01869,COM-00604,Computacion,12,150,True,8.0,14.4
EQ-01870,COM-00604,Refrigeracion,2,750,False,24.0,36.0
EQ-01871,VIV-00605,Iluminacion,30,15,True,6.6,2.97
EQ-01872,VIV-00605,Refrigeracion,1,350,False,24.0,8.4
EQ-01873,VIV-00605,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01874,COM-00606,Iluminacion,32,15,True,11.04,5.2992
EQ-01875,COM-00606,Climatizacion,1,2200,False,9.0,19.8
EQ-01876,COM-00606,Computacion,10,150,True,8.0,12.0
EQ-01877,VIV-00607,Iluminacion,27,15,True,6.53,2.6446
EQ-01878,VIV-00607,Refrigeracion,1,180,True,24.0,4.32
EQ-01879,VIV-00607,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01880,VIV-00608,Iluminacion,30,15,True,8.91,4.0095
EQ-01881,VIV-00608,Refrigeracion,1,350,False,24.0,8.4
EQ-01882,VIV-00608,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-01883,COM-00609,Iluminacion,21,15,True,11.73,3.695
EQ-01884,COM-00609,Climatizacion,1,2200,True,9.0,19.8
EQ-01885,COM-00609,Computacion,10,150,True,8.0,12.0
EQ-01886,COM-00609,Refrigeracion,2,750,False,24.0,36.0
EQ-01887,VIV-00610,Iluminacion,26,15,True,7.22,2.8158
EQ-01888,VIV-00610,Refrigeracion,1,180,True,24.0,4.32
EQ-01889,VIV-00610,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
