id_registro,id_inmueble,anio_mes_dd,pais_ubicacion,tipo_establecimiento,categoria_comercio,superficie_m2,habitantes_empleados,total_equipos,potencia_total_watts,tiene_inverter,porcentaje_inverter,consumo_kwh_dia,consumo_kwh_mes,intensidad_energetica_kwh_m2,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,pct_dist_madrugada,pct_dist_manana,pct_dist_tarde,pct_dist_noche,franja_pico_dominante,efficiency_label
REG-00823,VIV-00822,2026-07-01,Colombia,Vivienda,No Aplica,82,5,23.0,1695.0,1.0,0.6667,7.8683,236.05,2.8787,177.04,725864.0,COP,0.1533,0.1822,0.2215,0.443,noche,Ineficiente
REG-00824,COM-00823,2026-07-01,Peru,Comercio,Categoria B,137,12,21.0,9255.0,1.0,0.6667,75.53,2265.9,16.5394,1699.43,6372.86,PEN,0.0999,0.272,0.4967,0.1314,tarde,Eficiente
REG-00825,COM-00824,2026-07-01,Chile,Comercio,Categoria C,29,4,13.0,2400.0,1.0,0.5,54.876,1646.28,56.7683,1234.71,1135933.2,CLP,0.2733,0.2489,0.2524,0.2254,madrugada,Eficiente
REG-00826,COM-00825,2026-07-01,Peru,Comercio,Categoria C,56,4,32.0,1950.0,1.0,0.5,38.259,1147.77,20.4959,860.83,3228.11,PEN,0.2569,0.244,0.2763,0.2228,tarde,Eficiente
REG-00827,VIV-00826,2026-07-01,Peru,Vivienda,No Aplica,142,3,31.0,1815.0,1.0,0.6667,8.3343,250.03,1.7608,187.52,703.2,PEN,0.1412,0.1745,0.2541,0.4302,noche,Ineficiente
REG-00828,VIV-00827,2026-07-01,Brasil,Vivienda,No Aplica,62,5,28.0,1940.0,1.0,0.3333,12.154,364.62,5.881,273.47,1490.41,BRL,0.0902,0.1638,0.2211,0.5249,noche,Ineficiente
REG-00829,VIV-00828,2026-07-01,Brasil,Vivienda,No Aplica,78,3,23.0,1695.0,1.0,0.6667,8.1897,245.69,3.1499,184.27,1004.27,BRL,0.1455,0.1604,0.2321,0.462,noche,Ineficiente
REG-00830,VIV-00829,2026-07-01,Chile,Vivienda,No Aplica,101,2,25.0,1725.0,1.0,0.6667,8.4107,252.32,2.4982,189.24,174100.8,CLP,0.1186,0.1509,0.2352,0.4953,noche,Ineficiente
REG-00831,COM-00830,2026-07-01,Peru,Comercio,Categoria A,37,9,29.0,1650.0,1.0,1.0,12.489,374.67,10.1262,281.0,1053.75,PEN,0.049,0.4908,0.45,0.0103,manana,Moderado
REG-00832,COM-00831,2026-07-01,Argentina,Comercio,Categoria C,31,5,14.0,3150.0,1.0,0.5,72.84,2185.2,70.4903,1638.9,1556955.0,ARS,0.2622,0.2246,0.231,0.2822,noche,Moderado
REG-00833,VIV-00832,2026-07-01,Chile,Vivienda,No Aplica,157,1,13.0,1715.0,1.0,0.3333,11.4887,344.66,2.1953,258.5,237820.0,CLP,0.099,0.1722,0.2413,0.4874,noche,Ineficiente
REG-00834,VIV-00833,2026-07-01,Brasil,Vivienda,No Aplica,110,1,17.0,1605.0,1.0,0.6667,7.6387,229.16,2.0833,171.87,936.69,BRL,0.1056,0.2174,0.2498,0.4272,noche,Ineficiente
REG-00835,VIV-00834,2026-07-01,Mexico,Vivienda,No Aplica,69,5,26.0,1910.0,1.0,0.3333,12.4787,374.36,5.4255,280.77,5194.24,MXN,0.0987,0.204,0.2512,0.4461,noche,Ineficiente
REG-00836,VIV-00835,2026-07-01,Colombia,Vivienda,No Aplica,98,6,31.0,1985.0,1.0,0.3333,12.6057,378.17,3.8589,283.63,1162883.0,COP,0.1334,0.1453,0.2782,0.4431,noche,Ineficiente
REG-00837,COM-00836,2026-07-01,Peru,Comercio,Categoria A,41,11,21.0,1800.0,1.0,1.0,14.2723,428.17,10.4432,321.13,1204.24,PEN,0.0269,0.406,0.3858,0.1813,manana,Moderado
REG-00838,VIV-00837,2026-07-01,Peru,Vivienda,No Aplica,82,1,22.0,1680.0,1.0,0.6667,7.863,235.89,2.8767,176.92,663.45,PEN,0.103,0.1433,0.2191,0.5346,noche,Ineficiente
REG-00839,VIV-00838,2026-07-01,Colombia,Vivienda,No Aplica,57,1,18.0,1790.0,1.0,0.3333,11.5297,345.89,6.0682,259.42,1063622.0,COP,0.124,0.1985,0.2239,0.4535,noche,Ineficiente
REG-00840,COM-00839,2026-07-01,Chile,Comercio,Categoria B,74,5,22.0,9270.0,1.0,0.6667,75.4283,2262.85,30.5791,1697.14,1561368.8,CLP,0.099,0.3061,0.4787,0.1162,tarde,Eficiente
REG-00841,VIV-00840,2026-07-01,Peru,Vivienda,No Aplica,59,1,32.0,2000.0,1.0,0.3333,12.7157,381.47,6.4656,286.1,1072.88,PEN,0.1406,0.1654,0.2757,0.4183,noche,Ineficiente
REG-00842,COM-00841,2026-07-01,Peru,Comercio,Categoria B,135,4,21.0,9255.0,1.0,0.6667,75.326,2259.78,16.7391,1694.84,6355.65,PEN,0.0448,0.3123,0.466,0.1768,tarde,Eficiente
REG-00843,VIV-00842,2026-07-01,Mexico,Vivienda,No Aplica,62,1,31.0,1815.0,1.0,0.6667,9.2737,278.21,4.4873,208.66,3860.21,MXN,0.0973,0.155,0.2612,0.4865,noche,Ineficiente
REG-00844,VIV-00843,2026-07-01,Chile,Vivienda,No Aplica,51,3,27.0,1755.0,1.0,0.6667,8.9063,267.19,5.239,200.39,184358.8,CLP,0.1306,0.1542,0.2419,0.4733,noche,Ineficiente
REG-00845,COM-00844,2026-07-01,Mexico,Comercio,Categoria A,87,2,15.0,495.0,1.0,1.0,3.958,118.74,1.3648,89.05,1647.42,MXN,0.0649,0.4923,0.4082,0.0346,manana,Eficiente
REG-00846,VIV-00845,2026-07-01,Brasil,Vivienda,No Aplica,96,6,18.0,1790.0,1.0,0.3333,12.0577,361.73,3.768,271.3,1478.59,BRL,0.112,0.1479,0.2167,0.5235,noche,Ineficiente
REG-00847,VIV-00846,2026-07-01,Mexico,Vivienda,No Aplica,109,3,24.0,1710.0,1.0,0.6667,7.7733,233.2,2.1394,174.9,3235.65,MXN,0.1465,0.1253,0.2053,0.5228,noche,Ineficiente
REG-00848,VIV-00847,2026-07-01,Argentina,Vivienda,No Aplica,81,4,28.0,1770.0,1.0,0.6667,8.2847,248.54,3.0684,186.41,177089.5,ARS,0.1263,0.1452,0.2531,0.4754,noche,Ineficiente
REG-00849,VIV-00848,2026-07-01,Brasil,Vivienda,No Aplica,40,1,29.0,1785.0,1.0,0.6667,8.234,247.02,6.1755,185.27,1009.72,BRL,0.1431,0.1393,0.211,0.5066,noche,Ineficiente
REG-00850,COM-00849,2026-07-01,Brasil,Comercio,Categoria A,81,3,28.0,825.0,1.0,1.0,5.6587,169.76,2.0958,127.32,693.89,BRL,0.0383,0.4484,0.4505,0.0628,tarde,Eficiente
REG-00851,VIV-00850,2026-07-01,Colombia,Vivienda,No Aplica,84,1,26.0,1740.0,1.0,0.6667,7.9703,239.11,2.8465,179.33,735253.0,COP,0.13,0.1423,0.2667,0.4609,noche,Ineficiente
REG-00852,VIV-00851,2026-07-01,Brasil,Vivienda,No Aplica,88,1,23.0,1695.0,1.0,0.6667,8.029,240.87,2.7372,180.65,984.54,BRL,0.1365,0.1795,0.1831,0.5009,noche,Ineficiente
REG-00853,VIV-00852,2026-07-01,Mexico,Vivienda,No Aplica,85,3,21.0,1665.0,1.0,0.6667,7.6363,229.09,2.6952,171.82,3178.67,MXN,0.1469,0.1552,0.186,0.5119,noche,Ineficiente
REG-00854,VIV-00853,2026-07-01,Mexico,Vivienda,No Aplica,95,2,30.0,1800.0,1.0,0.6667,8.493,254.79,2.682,191.09,3535.16,MXN,0.1526,0.1569,0.245,0.4455,noche,Ineficiente
REG-00855,VIV-00854,2026-07-01,Colombia,Vivienda,No Aplica,91,1,22.0,1850.0,1.0,0.3333,12.597,377.91,4.1529,283.43,1162063.0,COP,0.1501,0.1394,0.2697,0.4408,noche,Ineficiente
REG-00856,VIV-00855,2026-07-01,Argentina,Vivienda,No Aplica,99,1,12.0,1700.0,1.0,0.3333,11.307,339.21,3.4264,254.41,241689.5,ARS,0.1119,0.1446,0.2273,0.5163,noche,Ineficiente
REG-00857,VIV-00856,2026-07-01,Brasil,Vivienda,No Aplica,93,5,32.0,1830.0,1.0,0.6667,9.5807,287.42,3.0905,215.56,1174.8,BRL,0.1524,0.1832,0.2201,0.4443,noche,Ineficiente
REG-00858,VIV-00857,2026-07-01,Brasil,Vivienda,No Aplica,83,5,13.0,1545.0,1.0,0.6667,7.3723,221.17,2.6647,165.88,904.05,BRL,0.1253,0.1762,0.2228,0.4756,noche,Ineficiente
REG-00859,VIV-00858,2026-07-01,Mexico,Vivienda,No Aplica,56,2,16.0,1760.0,1.0,0.3333,11.584,347.52,6.2057,260.64,4821.84,MXN,0.1237,0.1844,0.2322,0.4597,noche,Ineficiente
REG-00860,VIV-00859,2026-07-01,Argentina,Vivienda,No Aplica,76,2,26.0,1740.0,1.0,0.6667,8.9063,267.19,3.5157,200.39,190370.5,ARS,0.093,0.1736,0.1969,0.5365,noche,Ineficiente
REG-00861,VIV-00860,2026-07-01,Colombia,Vivienda,No Aplica,89,3,31.0,1985.0,1.0,0.3333,13.345,400.35,4.4983,300.26,1231066.0,COP,0.1069,0.1439,0.2603,0.4889,noche,Ineficiente
REG-00862,VIV-00861,2026-07-01,Brasil,Vivienda,No Aplica,111,1,28.0,1940.0,1.0,0.3333,13.1133,393.4,3.5441,295.05,1608.02,BRL,0.0815,0.1638,0.2298,0.5249,noche,Ineficiente
REG-00863,VIV-00862,2026-07-01,Colombia,Vivienda,No Aplica,124,4,22.0,1680.0,1.0,0.6667,8.07,242.1,1.9524,181.57,744437.0,COP,0.1337,0.1427,0.265,0.4586,noche,Ineficiente
REG-00864,COM-00863,2026-07-01,Mexico,Comercio,Categoria B,69,11,31.0,9405.0,1.0,0.3333,76.1667,2285.0,33.1159,1713.75,31704.38,MXN,0.0829,0.2763,0.4598,0.181,tarde,Eficiente
REG-00865,VIV-00864,2026-07-01,Chile,Vivienda,No Aplica,79,4,26.0,1910.0,1.0,0.3333,12.5723,377.17,4.7743,282.88,260249.6,CLP,0.0915,0.1798,0.2725,0.4561,noche,Ineficiente
REG-00866,VIV-00865,2026-07-01,Mexico,Vivienda,No Aplica,70,6,17.0,1775.0,1.0,0.3333,11.487,344.61,4.923,258.46,4781.51,MXN,0.0804,0.1854,0.2517,0.4825,noche,Ineficiente
REG-00867,VIV-00866,2026-07-01,Colombia,Vivienda,No Aplica,121,6,32.0,1830.0,1.0,0.6667,8.4467,253.4,2.0942,190.05,779205.0,COP,0.1394,0.1837,0.1949,0.4821,noche,Ineficiente
REG-00868,VIV-00867,2026-07-01,Brasil,Vivienda,No Aplica,119,5,20.0,1820.0,1.0,0.3333,12.2927,368.78,3.099,276.58,1507.36,BRL,0.1513,0.2008,0.1903,0.4576,noche,Ineficiente
REG-00869,COM-00868,2026-07-01,Brasil,Comercio,Categoria A,103,8,36.0,1620.0,1.0,1.0,11.7377,352.13,3.4187,264.1,1439.35,BRL,0.0524,0.4117,0.3834,0.1525,manana,Eficiente
REG-00870,VIV-00869,2026-07-01,Chile,Vivienda,No Aplica,61,5,17.0,1605.0,1.0,0.6667,7.5623,226.87,3.7192,170.15,156538.0,CLP,0.1489,0.1972,0.2429,0.411,noche,Ineficiente
REG-00871,VIV-00870,2026-07-01,Argentina,Vivienda,No Aplica,75,6,16.0,1590.0,1.0,0.6667,7.6993,230.98,3.0797,173.23,164568.5,ARS,0.1365,0.1592,0.2343,0.47,noche,Ineficiente
REG-00872,VIV-00871,2026-07-01,Argentina,Vivienda,No Aplica,103,1,32.0,2000.0,1.0,0.3333,12.504,375.12,3.6419,281.34,267273.0,ARS,0.1541,0.122,0.2036,0.5203,noche,Ineficiente
REG-00873,VIV-00872,2026-07-01,Brasil,Vivienda,No Aplica,112,5,28.0,1940.0,1.0,0.3333,13.047,391.41,3.4947,293.56,1599.9,BRL,0.0961,0.1308,0.2336,0.5396,noche,Ineficiente
REG-00874,VIV-00873,2026-07-01,Peru,Vivienda,No Aplica,119,5,18.0,1620.0,1.0,0.6667,7.7593,232.78,1.9561,174.59,654.71,PEN,0.1107,0.1501,0.2276,0.5116,noche,Ineficiente
REG-00875,VIV-00874,2026-07-01,Argentina,Vivienda,No Aplica,77,5,32.0,2000.0,1.0,0.3333,13.053,391.59,5.0856,293.69,279005.5,ARS,0.0862,0.1341,0.2184,0.5613,noche,Ineficiente
REG-00876,COM-00875,2026-07-01,Brasil,Comercio,Categoria A,47,8,33.0,1575.0,1.0,1.0,12.5777,377.33,8.0283,283.0,1542.35,BRL,0.0558,0.4563,0.4097,0.0782,manana,Moderado
REG-00877,COM-00876,2026-07-01,Chile,Comercio,Categoria A,119,3,19.0,690.0,1.0,1.0,5.1887,155.66,1.3081,116.75,107410.0,CLP,0.0467,0.4589,0.4258,0.0685,manana,Eficiente
REG-00878,COM-00877,2026-07-01,Chile,Comercio,Categoria B,135,6,18.0,9210.0,1.0,0.3333,75.636,2269.08,16.808,1701.81,1565665.2,CLP,0.0479,0.3028,0.4898,0.1594,tarde,Eficiente
REG-00879,VIV-00878,2026-07-01,Brasil,Vivienda,No Aplica,95,6,24.0,1710.0,1.0,0.6667,8.5487,256.46,2.6996,192.34,1048.25,BRL,0.1376,0.1388,0.2756,0.448,noche,Ineficiente
REG-00880,VIV-00879,2026-07-01,Brasil,Vivienda,No Aplica,75,2,18.0,1620.0,1.0,0.6667,7.896,236.88,3.1584,177.66,968.25,BRL,0.1202,0.1671,0.2677,0.445,noche,Ineficiente
REG-00881,VIV-00880,2026-07-01,Brasil,Vivienda,No Aplica,70,1,14.0,1560.0,1.0,0.6667,7.2143,216.43,3.0919,162.32,884.64,BRL,0.106,0.1206,0.2507,0.5227,noche,Ineficiente
REG-00882,VIV-00881,2026-07-01,Peru,Vivienda,No Aplica,100,5,22.0,1680.0,1.0,0.6667,7.881,236.43,2.3643,177.32,664.95,PEN,0.1344,0.128,0.1879,0.5497,noche,Ineficiente
REG-00883,VIV-00882,2026-07-01,Argentina,Vivienda,No Aplica,68,5,27.0,1755.0,1.0,0.6667,9.0377,271.13,3.9872,203.35,193182.5,ARS,0.1466,0.2157,0.242,0.3957,noche,Ineficiente
REG-00884,COM-00883,2026-07-01,Colombia,Comercio,Categoria C,52,5,30.0,2655.0,1.0,0.5,56.503,1695.09,32.5979,1271.32,5212412.0,COP,0.2479,0.2571,0.2578,0.2372,tarde,Eficiente
REG-00885,VIV-00884,2026-07-01,Mexico,Vivienda,No Aplica,87,5,30.0,1800.0,1.0,0.6667,8.6653,259.96,2.988,194.97,3606.95,MXN,0.1105,0.1618,0.2085,0.5192,noche,Ineficiente
REG-00886,VIV-00885,2026-07-01,Argentina,Vivienda,No Aplica,75,1,25.0,1725.0,1.0,0.6667,7.976,239.28,3.1904,179.46,170487.0,ARS,0.1353,0.1877,0.2627,0.4143,noche,Ineficiente
REG-00887,VIV-00886,2026-07-01,Argentina,Vivienda,No Aplica,75,5,28.0,1940.0,1.0,0.3333,12.345,370.35,4.938,277.76,263872.0,ARS,0.0928,0.1722,0.23,0.505,noche,Ineficiente
REG-00888,VIV-00887,2026-07-01,Argentina,Vivienda,No Aplica,79,4,32.0,1830.0,1.0,0.6667,9.6887,290.66,3.6792,218.0,207100.0,ARS,0.1224,0.1681,0.2752,0.4343,noche,Ineficiente
REG-00889,COM-00888,2026-07-01,Colombia,Comercio,Categoria A,119,8,21.0,1395.0,1.0,1.0,10.725,321.75,2.7038,241.31,989371.0,COP,0.063,0.4976,0.451,-0.0116,manana,Eficiente
REG-00890,VIV-00889,2026-07-01,Brasil,Vivienda,No Aplica,136,3,27.0,1755.0,1.0,0.6667,8.4077,252.23,1.8546,189.17,1030.98,BRL,0.1525,0.1554,0.2774,0.4148,noche,Ineficiente
REG-00891,COM-00890,2026-07-01,Peru,Comercio,Categoria C,45,7,24.0,3300.0,1.0,0.5,73.569,2207.07,49.046,1655.3,6207.38,PEN,0.2549,0.268,0.2478,0.2293,manana,Eficiente
REG-00892,VIV-00891,2026-07-01,Mexico,Vivienda,No Aplica,79,3,26.0,1740.0,1.0,0.6667,8.496,254.88,3.2263,191.16,3536.46,MXN,0.1411,0.128,0.2748,0.4561,noche,Ineficiente
REG-00893,COM-00892,2026-07-01,Argentina,Comercio,Categoria A,87,6,29.0,1245.0,1.0,1.0,9.2183,276.55,3.1787,207.41,197039.5,ARS,0.0414,0.4847,0.4578,0.0161,manana,Eficiente
REG-00894,VIV-00893,2026-07-01,Peru,Vivienda,No Aplica,114,3,15.0,1575.0,1.0,0.6667,7.5747,227.24,1.9933,170.43,639.11,PEN,0.0934,0.1861,0.2017,0.5188,noche,Ineficiente
REG-00895,VIV-00894,2026-07-01,Argentina,Vivienda,No Aplica,40,6,21.0,1665.0,1.0,0.6667,7.5593,226.78,5.6695,170.09,161585.5,ARS,0.154,0.1281,0.2376,0.4802,noche,Ineficiente
REG-00896,VIV-00895,2026-07-01,Chile,Vivienda,No Aplica,71,6,22.0,1850.0,1.0,0.3333,12.273,368.19,5.1858,276.14,254048.8,CLP,0.08,0.1552,0.2577,0.5072,noche,Ineficiente
REG-00897,VIV-00896,2026-07-01,Chile,Vivienda,No Aplica,69,3,17.0,1605.0,1.0,0.6667,7.362,220.86,3.2009,165.65,152398.0,CLP,0.0962,0.1428,0.278,0.483,noche,Ineficiente
REG-00898,VIV-00897,2026-07-01,Argentina,Vivienda,No Aplica,70,1,32.0,2000.0,1.0,0.3333,13.3817,401.45,5.735,301.09,286035.5,ARS,0.1309,0.1602,0.2689,0.44,noche,Ineficiente
REG-00899,VIV-00898,2026-07-01,Brasil,Vivienda,No Aplica,138,3,29.0,1955.0,1.0,0.3333,13.1727,395.18,2.8636,296.38,1615.27,BRL,0.0875,0.1533,0.2003,0.5589,noche,Ineficiente
REG-00900,VIV-00899,2026-07-01,Argentina,Vivienda,No Aplica,133,4,25.0,1895.0,1.0,0.3333,12.4803,374.41,2.8151,280.81,266769.5,ARS,0.0989,0.2178,0.2666,0.4167,noche,Ineficiente
REG-00901,COM-00900,2026-07-01,Mexico,Comercio,Categoria B,75,2,25.0,9315.0,1.0,0.3333,76.1957,2285.87,30.4783,1714.4,31716.4,MXN,0.1136,0.3172,0.4667,0.1026,tarde,Eficiente
REG-00902,VIV-00901,2026-07-01,Peru,Vivienda,No Aplica,66,1,18.0,1620.0,1.0,0.6667,7.3633,220.9,3.347,165.68,621.3,PEN,0.0845,0.1741,0.2762,0.4652,noche,Ineficiente
REG-00903,COM-00902,2026-07-01,Colombia,Comercio,Categoria C,77,4,16.0,3180.0,1.0,0.5,73.116,2193.48,28.4868,1645.11,6744951.0,COP,0.2226,0.2374,0.2438,0.2963,noche,Eficiente
REG-00904,VIV-00903,2026-07-01,Peru,Vivienda,No Aplica,82,5,24.0,1710.0,1.0,0.6667,8.6447,259.34,3.1627,194.5,729.38,PEN,0.1493,0.1538,0.2378,0.4591,noche,Ineficiente
REG-00905,VIV-00904,2026-07-01,Chile,Vivienda,No Aplica,83,4,24.0,1710.0,1.0,0.6667,8.3343,250.03,3.0124,187.52,172518.4,CLP,0.1508,0.1717,0.2597,0.4178,noche,Ineficiente
REG-00906,VIV-00905,2026-07-01,Brasil,Vivienda,No Aplica,91,2,26.0,1740.0,1.0,0.6667,8.8813,266.44,2.9279,199.83,1089.07,BRL,0.1455,0.1461,0.1933,0.5151,noche,Ineficiente
REG-00907,COM-00906,2026-07-01,Brasil,Comercio,Categoria B,57,12,30.0,9390.0,1.0,0.6667,76.7067,2301.2,40.3719,1725.9,9406.16,BRL,0.077,0.2271,0.4925,0.2034,tarde,Moderado
REG-00908,VIV-00907,2026-07-01,Colombia,Vivienda,No Aplica,82,5,19.0,1635.0,1.0,0.6667,7.4203,222.61,2.7148,166.96,684536.0,COP,0.1192,0.2063,0.2338,0.4407,noche,Ineficiente
REG-00909,VIV-00908,2026-07-01,Argentina,Vivienda,No Aplica,91,3,16.0,1590.0,1.0,0.6667,7.3443,220.33,2.4212,165.25,156987.5,ARS,0.1028,0.22,0.2694,0.4078,noche,Ineficiente
REG-00910,COM-00909,2026-07-01,Peru,Comercio,Categoria A,32,9,24.0,1575.0,1.0,1.0,11.988,359.64,11.2388,269.73,1011.49,PEN,0.0594,0.4392,0.4558,0.0456,tarde,Moderado
REG-00911,VIV-00910,2026-07-01,Peru,Vivienda,No Aplica,100,4,20.0,1650.0,1.0,0.6667,8.218,246.54,2.4654,184.91,693.41,PEN,0.1244,0.2052,0.2222,0.4481,noche,Ineficiente
REG-00912,VIV-00911,2026-07-01,Mexico,Vivienda,No Aplica,73,6,17.0,1775.0,1.0,0.3333,11.6963,350.89,4.8067,263.17,4868.65,MXN,0.1399,0.1815,0.2358,0.4429,noche,Ineficiente
REG-00913,COM-00912,2026-07-01,Brasil,Comercio,Categoria A,100,8,29.0,1515.0,1.0,1.0,11.912,357.36,3.5736,268.02,1460.71,BRL,0.0456,0.4701,0.4376,0.0467,manana,Eficiente
REG-00914,COM-00913,2026-07-01,Brasil,Comercio,Categoria B,103,2,34.0,9450.0,1.0,0.6667,77.4423,2323.27,22.556,1742.45,9496.35,BRL,0.1129,0.2608,0.4849,0.1414,tarde,Eficiente
REG-00915,VIV-00914,2026-07-01,Chile,Vivienda,No Aplica,123,6,25.0,1895.0,1.0,0.3333,12.76,382.8,3.1122,287.1,264132.0,CLP,0.1193,0.1625,0.2489,0.4693,noche,Ineficiente
REG-00916,COM-00915,2026-07-01,Chile,Comercio,Categoria C,64,10,22.0,3270.0,1.0,0.5,73.8143,2214.43,34.6005,1660.82,1527954.4,CLP,0.2572,0.2343,0.261,0.2475,tarde,Eficiente
REG-00917,VIV-00916,2026-07-01,Chile,Vivienda,No Aplica,89,6,22.0,1850.0,1.0,0.3333,12.513,375.39,4.2179,281.54,259016.8,CLP,0.08,0.127,0.1846,0.6084,noche,Ineficiente
REG-00918,VIV-00917,2026-07-01,Peru,Vivienda,No Aplica,118,1,13.0,1545.0,1.0,0.6667,7.0983,212.95,1.8047,159.71,598.91,PEN,0.1369,0.1513,0.2345,0.4773,noche,Ineficiente
REG-00919,VIV-00918,2026-07-01,Chile,Vivienda,No Aplica,103,6,29.0,1955.0,1.0,0.3333,12.7757,383.27,3.7211,287.45,264454.0,CLP,0.1151,0.1558,0.1873,0.5418,noche,Ineficiente
REG-00920,VIV-00919,2026-07-01,Argentina,Vivienda,No Aplica,105,5,16.0,1760.0,1.0,0.3333,11.7227,351.68,3.3493,263.76,250572.0,ARS,0.0987,0.1325,0.2361,0.5327,noche,Ineficiente
REG-00921,VIV-00920,2026-07-01,Mexico,Vivienda,No Aplica,90,5,20.0,1650.0,1.0,0.6667,7.5187,225.56,2.5062,169.17,3129.64,MXN,0.1067,0.1907,0.2369,0.4656,noche,Ineficiente
REG-00922,VIV-00921,2026-07-01,Argentina,Vivienda,No Aplica,99,5,25.0,1895.0,1.0,0.3333,12.8083,384.25,3.8813,288.19,273780.5,ARS,0.1501,0.1201,0.1863,0.5435,noche,Ineficiente
REG-00923,VIV-00922,2026-07-01,Mexico,Vivienda,No Aplica,70,1,12.0,1530.0,1.0,0.6667,7.2437,217.31,3.1044,162.98,3015.13,MXN,0.1353,0.1249,0.2137,0.5261,noche,Ineficiente
REG-00924,VIV-00923,2026-07-01,Peru,Vivienda,No Aplica,96,5,16.0,1590.0,1.0,0.6667,7.504,225.12,2.345,168.84,633.15,PEN,0.1581,0.1893,0.2793,0.3733,noche,Ineficiente
REG-00925,VIV-00924,2026-07-01,Peru,Vivienda,No Aplica,73,3,12.0,1700.0,1.0,0.3333,11.2997,338.99,4.6437,254.24,953.4,PEN,0.1277,0.1302,0.2213,0.5208,noche,Ineficiente
REG-00926,VIV-00925,2026-07-01,Peru,Vivienda,No Aplica,112,3,24.0,1710.0,1.0,0.6667,8.5917,257.75,2.3013,193.31,724.91,PEN,0.1507,0.1748,0.2384,0.436,noche,Ineficiente
REG-00927,VIV-00926,2026-07-01,Colombia,Vivienda,No Aplica,77,2,30.0,1970.0,1.0,0.3333,13.3417,400.25,5.1981,300.19,1230779.0,COP,0.1226,0.204,0.2216,0.4518,noche,Ineficiente
REG-00928,COM-00927,2026-07-01,Peru,Comercio,Categoria A,80,12,26.0,2010.0,1.0,1.0,15.6517,469.55,5.8694,352.16,1320.6,PEN,0.0604,0.4568,0.3915,0.0913,manana,Eficiente
REG-00929,VIV-00928,2026-07-01,Colombia,Vivienda,No Aplica,90,5,16.0,1590.0,1.0,0.6667,7.1973,215.92,2.3991,161.94,663954.0,COP,0.1548,0.1329,0.2666,0.4457,noche,Ineficiente
REG-00930,VIV-00929,2026-07-01,Mexico,Vivienda,No Aplica,100,6,25.0,1895.0,1.0,0.3333,12.8257,384.77,3.8477,288.58,5338.73,MXN,0.1177,0.1532,0.2405,0.4886,noche,Ineficiente
REG-00931,VIV-00930,2026-07-01,Peru,Vivienda,No Aplica,96,3,21.0,1665.0,1.0,0.6667,8.1437,244.31,2.5449,183.23,687.11,PEN,0.1243,0.1904,0.243,0.4423,noche,Ineficiente
REG-00932,COM-00931,2026-07-01,Chile,Comercio,Categoria C,39,11,16.0,2445.0,1.0,0.5,55.3337,1660.01,42.5644,1245.01,1145409.2,CLP,0.2754,0.259,0.2762,0.1894,tarde,Eficiente
REG-00933,VIV-00932,2026-07-01,Chile,Vivienda,No Aplica,99,5,16.0,1590.0,1.0,0.6667,7.4557,223.67,2.2593,167.75,154330.0,CLP,0.1311,0.1614,0.2773,0.4303,noche,Ineficiente
REG-00934,VIV-00933,2026-07-01,Brasil,Vivienda,No Aplica,83,6,23.0,1695.0,1.0,0.6667,7.802,234.06,2.82,175.55,956.75,BRL,0.1522,0.1362,0.228,0.4836,noche,Ineficiente
REG-00935,COM-00934,2026-07-01,Brasil,Comercio,Categoria A,36,8,37.0,1635.0,1.0,1.0,12.3403,370.21,10.2836,277.66,1513.25,BRL,0.0673,0.4926,0.3808,0.0592,manana,Moderado
REG-00936,VIV-00935,2026-07-01,Argentina,Vivienda,No Aplica,40,1,20.0,1820.0,1.0,0.3333,11.8713,356.14,8.9035,267.11,253754.5,ARS,0.1174,0.1284,0.1989,0.5554,noche,Ineficiente
REG-00937,VIV-00936,2026-07-01,Brasil,Vivienda,No Aplica,97,6,28.0,1770.0,1.0,0.6667,8.6747,260.24,2.6829,195.18,1063.73,BRL,0.104,0.1753,0.2762,0.4445,noche,Ineficiente
REG-00938,VIV-00937,2026-07-01,Chile,Vivienda,No Aplica,98,2,18.0,1790.0,1.0,0.3333,11.5007,345.02,3.5206,258.76,238059.2,CLP,0.1064,0.1857,0.2794,0.4285,noche,Ineficiente
REG-00939,VIV-00938,2026-07-01,Chile,Vivienda,No Aplica,139,5,16.0,1760.0,1.0,0.3333,11.775,353.25,2.5414,264.94,243744.8,CLP,0.1554,0.175,0.1834,0.4863,noche,Ineficiente
REG-00940,VIV-00939,2026-07-01,Chile,Vivienda,No Aplica,74,2,13.0,1545.0,1.0,0.6667,7.0753,212.26,2.8684,159.19,146454.8,CLP,0.0889,0.1361,0.1923,0.5826,noche,Ineficiente
REG-00941,COM-00940,2026-07-01,Argentina,Comercio,Categoria C,73,7,28.0,3360.0,1.0,0.5,74.0917,2222.75,30.4486,1667.06,1583707.0,ARS,0.277,0.2777,0.2481,0.1971,manana,Eficiente
REG-00942,VIV-00941,2026-07-01,Chile,Vivienda,No Aplica,58,5,23.0,1865.0,1.0,0.3333,12.323,369.69,6.374,277.27,255088.4,CLP,0.102,0.1716,0.2231,0.5033,noche,Ineficiente
